task,model,n,parse_ok,parse_err_rate,mean_latency_s,median_latency_s,gpu_hours_per_1000,gpu_hours_per_1000_correct,usd_per_1000,usd_per_1000_correct,f1_criticism,f1_political agenda,f1_uncivil,f1_pro_kavanaugh,f1_pro_womens_march,f1_Assassination,f1_Armed Assault,f1_Bombing/Explosion,f1_Facility/Infrastructure Attack,f1_Hijacking,f1_Hostage Taking (Barricade Incident),f1_Hostage Taking (Kidnapping),f1_Unarmed Assault,f1_Unknown,f1_relevant,f1_threat_minimizing,f1_entails,f1_Oppose,f1_Neutral,f1_Support,f1_Macroeconomics,f1_Civil Rights,f1_Health,f1_Agriculture,f1_Labor and Immigration,f1_Education,f1_Environment,f1_Energy,f1_Immigration,f1_Transportation,f1_Law and Crime,f1_Social Welfare,f1_Housing,f1_Domestic Commerce,f1_Defense,f1_Technology,f1_Foreign Trade,f1_International Affairs,f1_Government Operations,f1_Public Lands,f1_Culture,f1_FAVOR,f1_AGAINST,f1_NONE,f1_populist,f1_No Event,f1_Action,f1_Speech,f1_Thought,f1_Mixed,f1_Activities,f1_Budget,f1_Evaluation,f1_External Contracts,f1_Institutional Structure,f1_Other,f1_Regulatory,f1_pro,f1_neutral,f1_contra,f1_PROTEST,f1_RALLY,f1_DEMONSTRATION,f1_MARCH,f1_ASSASSINATION,f1_DRONE_ASSASSINATION,f1_ATTACK_ON_STATE,f1_CONVENTIONAL_ATTACK_ON_GOV_FORCES,f1_GUERILLA_ATTACK_ON_GOV_FORCES,f1_GOV_ATTACK_ON_NONSTATE_COMBATANTS,f1_GOV_ATTACK_ON_CIVILIANS,f1_RIOT,f1_TERRORISM,f1_THREAT_OF_VIOLENCE,f1_VIOLENT_POLITICAL_DEMONSTRATION,f1_OTHER,f1_External Relations,f1_Freedom and Democracy,f1_Political System,f1_Economy,f1_Welfare and Quality of Life,f1_Fabric of Society,f1_Social Groups,f1_Anti-Far-Right,f1_Anticapitalist,f1_Church,f1_COVID,f1_Democracy,f1_Far Right,f1_Foreign Rights,f1_Gender,f1_Infrastructure,f1_International,f1_Labour,f1_Media,f1_Migration,f1_Nuclear Power,f1_Peace,f1_Peasants,f1_Repression,f1_Religion,f1_Rights,f1_Social,f1_Solidarity,f1_Tolerance,f1_Unclear,f1_Demonstration / Assembly,f1_Petition,f1_Strike,f1_Non-verbal Protest / Cultural Event,f1_Leaflet / Resolution / Open Letter,f1_Attack with Damage to Property,f1_Blockade / Sit-in,f1_Referendum unspecified,f1_Coronavirus,f1_COVID-economy,f1_BLM and responses,f1_health,f1_education,f1_election outcome,f1_pol-neg,f1_partisan-neg,f1_societal divides,f1_morals,"f1_nat ident, goals-loss",f1_racism/discrimination,f1_welfare,f1_terrorism,f1_immigration,f1_asylum,f1_crime,f1_europe,f1_constitutional,f1_international trade,f1_devolution,f1_scot-ind,f1_constitution,f1_foreign affairs,f1_war,f1_defence,f1_foreign emergency,f1_domestic emergency,f1_economy-general,f1_economy-personal,f1_unemployment,f1_taxation,f1_debt/deficit,f1_inflation,f1_living costs,f1_poverty,f1_austerity,f1_inequality,f1_housing,f1_social care,f1_pensions/ageing,f1_transport/infrastructure,f1_environment,f1_pol value-auth,f1_pol values-liberal,f1_pol values-right,f1_pol values-left,f1_other,f1_uncoded,"f1_Agriculture, Forestry, and Fisheries",f1_Committees on Cabinet,"f1_Economy, Trade and Industry","f1_Education, Culture, Sports, Science, and Technology",f1_Financial Affairs,f1_Foreign Affairs,"f1_Health, Labour, and Welfare",f1_Internal Affairs and Communications,"f1_Land, Infrastructure, Transport, and Tourism",f1_No Policy Area,f1_Security,f1_Positive,f1_Negative,f1_No Topic,f1_AGREE,f1_AID,f1_ASSAULT,f1_COERCE,f1_CONCEDE,f1_CONSULT,f1_COOPERATE,f1_DEMAND,f1_DISAPPROVE,f1_FIGHT,f1_INVESTIGATE,f1_MOBILIZE,f1_REJECT,f1_RETREAT,f1_SANCTION,f1_SUPPORT,f1_THREATEN,f1_causal_relation,f1_toxic,f1_impolite,f1_promote,f1_attack,f1_unclear,avg_f1,accuracy,mcc,headline_f1,headline_f1_lo,headline_f1_hi
burnham_covid_threat_minimization,qwen3.5:35b-a3b-q4_K_M,293,293,0.0,1.6269791569583016,1.6195508330129087,,,,,,,,,,,,,,,,,,,,0.4074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7815699658703071,0.34923303691753926,0.4074074074074074,0.2891499330655957,0.5143596059113299
burnham_covid_threat_minimization,qwen3:14b-q4_K_M,293,293,0.0,1.165006648728651,1.0790355409844778,0.2997320947179105,0.37530557159122985,,,,,,,,,,,,,,,,,,0.46846846846846846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7986348122866894,0.4131506359723683,0.46846846846846846,0.34947235120303927,0.584103172890136
burnham_covid_threat_minimization,qwen3:30b-a3b-q4_K_M,293,293,0.0,0.6020059829561712,0.5979492499900516,0.16609701388612544,0.2212110230392489,,,,,,,,,,,,,,,,,,0.1797752808988764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7508532423208191,0.18961483970561735,0.1797752808988764,0.07317073170731707,0.29269918699186986
burnham_polnli_entailment,claude-sonnet-4-6,500,500,0.0,1.4308492502603039,1.252619250000862,,,,,,,,,,,,,,,,,,,,,0.8789473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.908,0.8141460214614297,0.8789473684210526,0.843222334081933,0.9128285077951002
burnham_polnli_entailment,deepseek-v4-pro,500,500,0.0,2.48688130266792,1.2631263959992793,,,,,,,,,,,,,,,,,,,,,0.8894601542416453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914,0.8241056846523735,0.8894601542416453,0.8578375489846811,0.9199228033415126
burnham_polnli_entailment,gemma4:26b,500,500,0.0,0.7654372030799991,0.7479921249999961,0.2077755902777767,0.23241117480735649,,,,,,,,,,,,,,,,,,,0.8555858310626703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.894,0.7900345034438685,0.8555858310626703,0.8148045552477685,0.8931595801458815
burnham_polnli_entailment,gemma4:31b-it-q4_K_M,500,500,0.0,3.0166044415779725,2.870602812499783,0.7973896701388286,0.870512740326232,,,,,,,,,,,,,,,,,,,0.8900523560209425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916,0.8304578416945162,0.8900523560209425,0.8535815939278937,0.9209332925336597
burnham_polnli_entailment,gpt-5.4-nano,500,500,0.0,0.9672349582178577,0.8512134789998527,,,0.24000000000000002,0.26548672566371684,,,,,,,,,,,,,,,,,0.8769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904,0.8027976861729627,0.8769230769230769,0.8420985499462943,0.9113300492610837
burnham_polnli_entailment,gpt-5.5,500,500,0.0,2.4531187750680403,1.8744906464999076,,,4.33,4.6659482758620685,,,,,,,,,,,,,,,,,0.9081632653061225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.928,0.8528853665875817,0.9081632653061225,0.8781634112687823,0.9361728201919066
burnham_polnli_entailment,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,1.823266874071989,1.8162305410005501,0.5045084836112639,0.5746110291700044,,,,,,,,,,,,,,,,,,,0.8337874659400545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.878,0.7552158827544075,0.8337874659400545,0.7915510078583635,0.8733910469375586
burnham_polnli_entailment,qwen3.5:35b-a3b-q4_K_M,500,500,0.0,1.3607480879062788,1.3171470831148326,,,,,,,,,,,,,,,,,,,,,0.8502673796791443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.888,0.7736539536456425,0.8502673796791443,0.8101879079935953,0.8859450021824531
burnham_polnli_entailment,qwen3:14b-q4_K_M,500,500,0.0,1.1466471375739966,0.9602501250001296,0.26673614583336935,0.29703356997034447,,,,,,,,,,,,,,,,,,,0.8702290076335878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898,0.7896581060431902,0.8702290076335878,0.8338024331273746,0.9016786570743405
burnham_polnli_entailment,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.5851908929160272,0.5626516880010968,0.15629213555586022,0.17680105832110884,,,,,,,,,,,,,,,,,,,0.8432432432432433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884,0.7667854467921127,0.8432432432432433,0.8,0.8817246634493269
burnham_polnli_event_entailment,claude-sonnet-4-6,500,500,0.0,,,,,,,,,,,,,,,,,,,,,,,0.9714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.9398574218285936,0.9714285714285714,0.9565177865612648,0.9843197819668408
burnham_polnli_event_entailment,deepseek-v4-pro,500,500,0.0,1.3537675063193892,1.330706229506177,,,,,,,,,,,,,,,,,,,,,0.9633911368015414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.962,0.9242683240913199,0.9633911368015414,0.9453110743613139,0.9788134384837284
burnham_polnli_event_entailment,gemma4:26b,500,500,0.0,0.767715060578048,0.7512787919986295,0.20868855333295264,0.2201356047815956,,,,,,,,,,,,,,,,,,,0.9516728624535316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948,0.8965005750785543,0.9516728624535316,0.9310344827586207,0.9672756916996047
burnham_polnli_event_entailment,gemma4:31b-it-q4_K_M,500,500,0.0,3.011461917869921,2.808531208000204,0.7801475577778345,0.8026209442158792,,,,,,,,,,,,,,,,,,,0.9740740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972,0.9451837538785874,0.9740740740740741,0.9598391457150581,0.9867172675521821
burnham_polnli_event_entailment,gpt-5.4-nano,500,500,0.0,0.9998313769913512,0.8187074585148366,,,0.24000000000000002,0.25316455696202533,,,,,,,,,,,,,,,,,0.9498069498069498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948,0.8963517335912446,0.9498069498069498,0.9281259133022352,0.96774801044894
burnham_polnli_event_entailment,gpt-5.5,500,500,0.0,,,,,4.33,4.454732510288066,,,,,,,,,,,,,,,,,0.9730769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972,0.944191105130821,0.9730769230769231,0.9579142960250001,0.9866156787762906
burnham_polnli_event_entailment,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,1.5067796710301045,1.4651203745015664,0.40697788180599065,0.43112063750634605,,,,,,,,,,,,,,,,,,,0.9457364341085271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944,0.8886421554434202,0.9457364341085271,0.9242718446601942,0.9657794676806084
burnham_polnli_event_entailment,qwen3.5:35b-a3b-q4_K_M,500,500,0.0,1.3495610340842976,1.3275402707513422,,,,,,,,,,,,,,,,,,,,,0.9367588932806324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.936,0.8749823731551486,0.9367588932806324,0.9138543732099581,0.9568675568386864
burnham_polnli_event_entailment,qwen3:14b-q4_K_M,500,500,0.0,1.072389254008056,0.953393749998213,0.26483159722172583,0.2781844508631574,,,,,,,,,,,,,,,,,,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.952,0.9054402175745772,0.953125,0.9333269598470364,0.9712092130518234
burnham_polnli_event_entailment,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.5788323127340845,0.56669097899794,0.1574141608327611,0.16431540796739155,,,,,,,,,,,,,,,,,,,0.9592233009708738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958,0.916853725426325,0.9592233009708738,0.9407114624505929,0.9754098360655737
burnham_trump_stance,claude-sonnet-4-6,500,500,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.8811188811188811,0.6820276497695853,0.847457627118644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8035347193357035,0.826,0.7297314722465668,0.8035347193357035,0.7657465246599984,0.8417530506544393
burnham_trump_stance,deepseek-v4-pro,500,500,0.0,1.4348489212282585,1.4317647709976882,,,,,,,,,,,,,,,,,,,,,,0.8518518518518519,0.6232558139534884,0.8215297450424929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7655458036159444,0.792,0.676333274445288,0.7655458036159444,0.7260569552968559,0.8048296833105547
burnham_trump_stance,gemma4:26b,500,500,0.0,0.8510671843159997,0.8455484999999783,0.2348745833333273,0.3123332225177225,,,,,,,,,,,,,,,,,,,,0.8177083333333334,0.6051660516605166,0.7942028985507247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7390257611815249,0.752,0.6390674551199145,0.7390257611815249,0.6985018027095704,0.7748417220013855
burnham_trump_stance,gemma4:31b-it-q4_K_M,500,500,0.0,3.4059949169819994,3.432132499999966,0.9533701388888794,1.2098605823462936,,,,,,,,,,,,,,,,,,,,0.8454106280193237,0.6519823788546255,0.807799442896936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7683974832569618,0.788,0.6744071846554476,0.7683974832569618,0.7289680671419472,0.8071262227900231
burnham_trump_stance,gpt-5.4-nano,500,500,0.0,1.015004820069764,0.9206188955140533,,,0.24000000000000002,0.34383954154727797,,,,,,,,,,,,,,,,,,0.7487179487179487,0.5819397993311036,0.7459807073954984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.692212818481517,0.698,0.5706610945847181,0.692212818481517,0.6499378557646797,0.7302350825521811
burnham_trump_stance,gpt-5.5,500,500,0.0,,,,,4.33,5.267639902676399,,,,,,,,,,,,,,,,,,0.8738317757009346,0.6792452830188679,0.8444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7991738343880823,0.822,0.7229449529178131,0.7991738343880823,0.7608054590819682,0.8369438031020823
burnham_trump_stance,mistral-small:24b-instruct-2501-q4_K_M,500,500,0.0,2.0736156255899867,2.021126291499968,0.5614239698611022,0.7546021100283632,,,,,,,,,,,,,,,,,,,,0.8078817733990148,0.6181818181818182,0.7711598746081505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7324078220629945,0.744,0.6257489862005288,0.7324078220629945,0.692716074891091,0.7699745964630942
burnham_trump_stance,qwen3.5:35b-a3b-q4_K_M,500,500,0.0,1.601052127033472,1.5988343337085098,,,,,,,,,,,,,,,,,,,,,,0.8090452261306532,0.6530612244897959,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7618786207950516,0.776,0.6633481387724189,0.7618786207950516,0.7228802934085726,0.7990533554899719
burnham_trump_stance,qwen3:14b-q4_K_M,500,500,0.0,1.168617886343999,1.1363020210001196,0.315639450277811,0.42197787470295584,,,,,,,,,,,,,,,,,,,,0.7868852459016393,0.6267281105990783,0.7752808988764045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7296314184590407,0.748,0.6087302265086183,0.7296314184590407,0.6913534305252944,0.7688453537710842
burnham_trump_stance,qwen3:30b-a3b-q4_K_M,500,500,0.0,0.5975401142739911,0.5930024585002229,0.16472290513895083,0.23667084071688338,,,,,,,,,,,,,,,,,,,,0.7456140350877193,0.5882352941176471,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6799105607155144,0.696,0.5353048620576543,0.6799105607155144,0.638509184600159,0.723846756352681
cap_crs_policy_topic,claude-sonnet-4-6,500,499,0.0020000000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8163265306122449,0.5454545454545454,0.8732394366197183,0.8484848484848485,0.7619047619047619,0.8888888888888888,0.7741935483870968,0.8888888888888888,0.7692307692307693,0.7777777777777778,0.6101694915254238,0.7586206896551724,0.631578947368421,0.6582278481012658,0.7254901960784313,0.4,0.8,0.828125,0.8333333333333334,0.6956521739130435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708837508391649,0.7635270541082164,0.7455045677502006,0.708837508391649,0.656961079698872,0.7462816908233568
cap_crs_policy_topic,deepseek-v4-pro,500,500,0.0,1.4660563488063636,1.4331623960024444,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.6666666666666666,0.868421052631579,0.7692307692307693,0.6666666666666666,0.9411764705882353,0.7878787878787878,0.8571428571428571,0.7272727272727273,0.7368421052631579,0.6666666666666666,0.8148148148148148,0.7368421052631579,0.5507246376811594,0.75,0.5384615384615384,0.7407407407407407,0.8166666666666667,0.7887323943661971,0.6956521739130435,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7057428496150205,0.75,0.7312649665441728,0.7057428496150205,0.6531406280291843,0.7436512651079302
