task,method,n_train,seed,headline_f1,accuracy,n_train_actual,note
dicocco_manifesto_populism,qwen3,250,0.0,0.3076923076923077,0.82,250.0,
dicocco_manifesto_populism,qwen3,250,1.0,0.35514018691588783,0.862,250.0,
dicocco_manifesto_populism,qwen3,250,2.0,0.4772727272727273,0.908,250.0,
dicocco_manifesto_populism,qwen3,250,3.0,0.2,0.904,250.0,
dicocco_manifesto_populism,qwen3,250,4.0,0.2891566265060241,0.882,250.0,
dicocco_manifesto_populism,qwen3,500,0.0,0.5227272727272727,0.916,500.0,
dicocco_manifesto_populism,qwen3,500,1.0,0.4,0.844,500.0,
dicocco_manifesto_populism,qwen3,500,2.0,0.4146341463414634,0.904,500.0,
dicocco_manifesto_populism,qwen3,500,3.0,0.46464646464646464,0.894,500.0,
dicocco_manifesto_populism,qwen3,500,4.0,0.3595505617977528,0.886,500.0,
dicocco_manifesto_populism,qwen3,1000,0.0,0.4716981132075472,0.888,1000.0,
dicocco_manifesto_populism,qwen3,1000,1.0,0.4888888888888889,0.908,1000.0,
dicocco_manifesto_populism,qwen3,1000,2.0,0.44036697247706424,0.878,1000.0,
dicocco_manifesto_populism,qwen3,1000,3.0,0.3898305084745763,0.856,1000.0,
dicocco_manifesto_populism,qwen3,1000,4.0,0.44680851063829785,0.896,1000.0,
dicocco_manifesto_populism,qwen3,2000,0.0,0.4666666666666667,0.904,2000.0,
dicocco_manifesto_populism,qwen3,2000,1.0,0.49504950495049505,0.898,2000.0,
dicocco_manifesto_populism,qwen3,2000,2.0,0.4672897196261682,0.886,2000.0,
dicocco_manifesto_populism,qwen3,2000,3.0,0.49019607843137253,0.896,2000.0,
dicocco_manifesto_populism,qwen3,2000,4.0,0.5142857142857142,0.898,2000.0,
bestvater_kavanaugh_stance,qwen3,50,0.0,0.6911764705882353,0.664,50.0,
bestvater_kavanaugh_stance,qwen3,50,1.0,0.8151815181518152,0.776,50.0,
bestvater_kavanaugh_stance,qwen3,50,2.0,0.7755834829443446,0.75,50.0,
bestvater_kavanaugh_stance,qwen3,50,3.0,0.8054607508532423,0.772,50.0,
bestvater_kavanaugh_stance,qwen3,50,4.0,0.7867647058823529,0.768,50.0,
bestvater_kavanaugh_stance,qwen3,100,0.0,0.8150943396226416,0.804,100.0,
bestvater_kavanaugh_stance,qwen3,100,1.0,0.797752808988764,0.784,100.0,
bestvater_kavanaugh_stance,qwen3,100,2.0,0.7718631178707225,0.76,100.0,
bestvater_kavanaugh_stance,qwen3,100,3.0,0.8123861566484517,0.794,100.0,
bestvater_kavanaugh_stance,qwen3,100,4.0,0.8183361629881154,0.786,100.0,
bestvater_kavanaugh_stance,qwen3,250,0.0,0.8436911487758946,0.834,250.0,
bestvater_kavanaugh_stance,qwen3,250,1.0,0.8498168498168498,0.836,250.0,
bestvater_kavanaugh_stance,qwen3,250,2.0,0.8496503496503497,0.828,250.0,
bestvater_kavanaugh_stance,qwen3,250,3.0,0.8816029143897997,0.87,250.0,
bestvater_kavanaugh_stance,qwen3,250,4.0,0.8419117647058824,0.828,250.0,
bestvater_kavanaugh_stance,qwen3,500,0.0,0.8876611418047882,0.878,500.0,
bestvater_kavanaugh_stance,qwen3,500,1.0,0.8856088560885609,0.876,500.0,
bestvater_kavanaugh_stance,qwen3,500,2.0,0.8697247706422019,0.858,500.0,
bestvater_kavanaugh_stance,qwen3,500,3.0,0.88,0.868,500.0,
bestvater_kavanaugh_stance,qwen3,500,4.0,0.9131238447319778,0.906,500.0,
bestvater_kavanaugh_stance,qwen3,1000,0.0,0.8945454545454545,0.884,1000.0,
bestvater_kavanaugh_stance,qwen3,1000,1.0,0.8888888888888888,0.878,1000.0,
bestvater_kavanaugh_stance,qwen3,1000,2.0,0.9097605893186004,0.902,1000.0,
bestvater_kavanaugh_stance,qwen3,1000,3.0,0.8929889298892989,0.884,1000.0,
bestvater_kavanaugh_stance,qwen3,1000,4.0,0.915129151291513,0.908,1000.0,
bestvater_kavanaugh_stance,qwen3,2000,0.0,0.9239130434782609,0.916,2000.0,
bestvater_kavanaugh_stance,qwen3,2000,1.0,0.9291044776119403,0.924,2000.0,
bestvater_kavanaugh_stance,qwen3,2000,2.0,0.9185185185185185,0.912,2000.0,
bestvater_kavanaugh_stance,qwen3,2000,3.0,0.914179104477612,0.908,2000.0,
bestvater_kavanaugh_stance,qwen3,2000,4.0,0.9247706422018349,0.918,2000.0,
politicause_causal_relation,qwen3,50,0.0,0.4779874213836478,0.668,50.0,
politicause_causal_relation,qwen3,50,1.0,0.4689655172413793,0.692,50.0,
politicause_causal_relation,qwen3,50,2.0,0.40892193308550184,0.682,50.0,
politicause_causal_relation,qwen3,50,3.0,0.28936170212765955,0.666,50.0,
politicause_causal_relation,qwen3,50,4.0,0.4896551724137931,0.704,50.0,
politicause_causal_relation,qwen3,100,0.0,0.5222222222222223,0.656,100.0,
politicause_causal_relation,qwen3,100,1.0,0.5277044854881267,0.642,100.0,
politicause_causal_relation,qwen3,100,2.0,0.5,0.72,100.0,
politicause_causal_relation,qwen3,100,3.0,0.5016077170418006,0.69,100.0,
politicause_causal_relation,qwen3,100,4.0,0.5294117647058824,0.712,100.0,
politicause_causal_relation,qwen3,250,0.0,0.5822784810126582,0.736,250.0,
politicause_causal_relation,qwen3,250,1.0,0.6176470588235294,0.74,250.0,
politicause_causal_relation,qwen3,250,2.0,0.5084745762711864,0.71,250.0,
politicause_causal_relation,qwen3,250,3.0,0.5319148936170213,0.736,250.0,
politicause_causal_relation,qwen3,250,4.0,0.5369127516778524,0.724,250.0,
politicause_causal_relation,qwen3,500,0.0,0.6287262872628726,0.726,500.0,
politicause_causal_relation,qwen3,500,1.0,0.567741935483871,0.732,500.0,
politicause_causal_relation,qwen3,500,2.0,0.6123595505617978,0.724,500.0,
politicause_causal_relation,qwen3,500,3.0,0.6022099447513812,0.712,500.0,
politicause_causal_relation,qwen3,500,4.0,0.5875706214689266,0.708,500.0,
politicause_causal_relation,qwen3,1000,0.0,0.6129032258064516,0.76,1000.0,
politicause_causal_relation,qwen3,1000,1.0,0.6208791208791209,0.724,1000.0,
politicause_causal_relation,qwen3,1000,2.0,0.6376021798365122,0.734,1000.0,
politicause_causal_relation,qwen3,1000,3.0,0.5903614457831325,0.728,1000.0,
politicause_causal_relation,qwen3,1000,4.0,0.6295264623955432,0.734,1000.0,
politicause_causal_relation,qwen3,2000,0.0,0.6180758017492711,0.738,2000.0,
politicause_causal_relation,qwen3,2000,1.0,0.6625766871165644,0.78,2000.0,
politicause_causal_relation,qwen3,2000,2.0,0.6607669616519174,0.77,2000.0,
politicause_causal_relation,qwen3,2000,3.0,0.6586826347305389,0.772,2000.0,
politicause_causal_relation,qwen3,2000,4.0,0.6647058823529411,0.772,2000.0,
cap_party_platform_policy_topic,qwen3,50,0.0,0.35274224795677545,0.394,50.0,
cap_party_platform_policy_topic,qwen3,50,1.0,0.41803663298367766,0.456,50.0,
cap_party_platform_policy_topic,qwen3,50,2.0,0.36911949562749796,0.41,50.0,
cap_party_platform_policy_topic,qwen3,50,3.0,0.3916449049456789,0.428,50.0,
cap_party_platform_policy_topic,qwen3,50,4.0,0.37217987077667186,0.436,50.0,
cap_party_platform_policy_topic,qwen3,100,0.0,0.5277955434860682,0.592,100.0,
cap_party_platform_policy_topic,qwen3,100,1.0,0.4469749922359106,0.54,100.0,
cap_party_platform_policy_topic,qwen3,100,2.0,0.4849769025230051,0.548,100.0,
cap_party_platform_policy_topic,qwen3,100,3.0,0.40235546143367273,0.472,100.0,
cap_party_platform_policy_topic,qwen3,100,4.0,0.5119752077968676,0.566,100.0,
cap_party_platform_policy_topic,qwen3,250,0.0,0.5862292406444138,0.65,250.0,
cap_party_platform_policy_topic,qwen3,250,1.0,0.5735851640149273,0.626,250.0,
cap_party_platform_policy_topic,qwen3,250,2.0,0.6248248522698969,0.646,250.0,
cap_party_platform_policy_topic,qwen3,250,3.0,0.5914061127402818,0.666,250.0,
cap_party_platform_policy_topic,qwen3,250,4.0,0.6178064640003387,0.662,250.0,
cap_party_platform_policy_topic,qwen3,500,0.0,0.6577278852638619,0.71,500.0,
cap_party_platform_policy_topic,qwen3,500,1.0,0.6342454104707977,0.696,500.0,
cap_party_platform_policy_topic,qwen3,500,2.0,0.644549643856503,0.702,500.0,
cap_party_platform_policy_topic,qwen3,500,3.0,0.7011420803100177,0.708,500.0,
cap_party_platform_policy_topic,qwen3,500,4.0,0.6274584410149402,0.694,500.0,
cap_party_platform_policy_topic,qwen3,1000,0.0,0.6840776969673156,0.734,1000.0,
cap_party_platform_policy_topic,qwen3,1000,1.0,0.6767070330415237,0.732,1000.0,
cap_party_platform_policy_topic,qwen3,1000,2.0,0.6996621429215464,0.71,1000.0,
cap_party_platform_policy_topic,qwen3,1000,3.0,0.702037661322198,0.71,1000.0,
cap_party_platform_policy_topic,qwen3,1000,4.0,0.6715162602990773,0.73,1000.0,
cap_party_platform_policy_topic,qwen3,2000,0.0,0.7213402110529445,0.732,2000.0,
cap_party_platform_policy_topic,qwen3,2000,1.0,0.7317832717977975,0.744,2000.0,
cap_party_platform_policy_topic,qwen3,2000,2.0,0.7321045390370733,0.74,2000.0,
cap_party_platform_policy_topic,qwen3,2000,3.0,0.6775379394530223,0.732,2000.0,
cap_party_platform_policy_topic,qwen3,2000,4.0,0.7257545308626647,0.732,2000.0,
cap_crs_policy_topic,qwen3,50,0.0,0.5023549837511725,0.532,50.0,
cap_crs_policy_topic,qwen3,50,1.0,0.4506937014839937,0.492,50.0,
cap_crs_policy_topic,qwen3,50,2.0,0.42931718275364406,0.452,50.0,
cap_crs_policy_topic,qwen3,50,3.0,0.4796484358915847,0.536,50.0,
cap_crs_policy_topic,qwen3,50,4.0,0.4235345349917998,0.442,50.0,
cap_crs_policy_topic,qwen3,100,0.0,0.5047657804425928,0.524,100.0,
cap_crs_policy_topic,qwen3,100,1.0,0.46395722619078256,0.584,100.0,
cap_crs_policy_topic,qwen3,100,2.0,0.5796925829267062,0.648,100.0,
cap_crs_policy_topic,qwen3,100,3.0,0.5661410421301288,0.606,100.0,
cap_crs_policy_topic,qwen3,100,4.0,0.4995263688258997,0.592,100.0,
cap_crs_policy_topic,qwen3,250,0.0,0.7149262270392183,0.736,250.0,
cap_crs_policy_topic,qwen3,250,1.0,0.6573814849906704,0.698,250.0,
cap_crs_policy_topic,qwen3,250,2.0,0.7215878118996734,0.74,250.0,
cap_crs_policy_topic,qwen3,250,3.0,0.6405580770464324,0.664,250.0,
cap_crs_policy_topic,qwen3,250,4.0,0.6827534812589039,0.708,250.0,
cap_crs_policy_topic,qwen3,500,0.0,0.7121186865389247,0.74,500.0,
cap_crs_policy_topic,qwen3,500,1.0,0.739914484279886,0.768,500.0,
cap_crs_policy_topic,qwen3,500,2.0,0.7281083497560098,0.76,500.0,
cap_crs_policy_topic,qwen3,500,3.0,0.6874217209148898,0.728,500.0,
cap_crs_policy_topic,qwen3,500,4.0,0.6911961668543212,0.732,500.0,
cap_crs_policy_topic,qwen3,1000,0.0,0.7653059946452919,0.792,1000.0,
cap_crs_policy_topic,qwen3,1000,1.0,0.766855506567949,0.794,1000.0,
cap_crs_policy_topic,qwen3,1000,2.0,0.764772965820318,0.782,1000.0,
cap_crs_policy_topic,qwen3,1000,3.0,0.7448577921595013,0.776,1000.0,
cap_crs_policy_topic,qwen3,1000,4.0,0.7484130036801983,0.78,1000.0,
cap_crs_policy_topic,qwen3,2000,0.0,0.7936987430432516,0.824,2000.0,
cap_crs_policy_topic,qwen3,2000,1.0,0.7757018433471583,0.802,2000.0,
cap_crs_policy_topic,qwen3,2000,2.0,0.7894212597239838,0.814,2000.0,
cap_crs_policy_topic,qwen3,2000,3.0,0.7661830400275566,0.792,2000.0,
cap_crs_policy_topic,qwen3,2000,4.0,0.7896775691122702,0.814,2000.0,
agoraspeech_criticism_agenda,qwen3,50,0.0,0.8442499929204542,0.846,50.0,
agoraspeech_criticism_agenda,qwen3,50,1.0,0.8537512796763028,0.856,50.0,
agoraspeech_criticism_agenda,qwen3,50,2.0,0.8745429042700659,0.878,50.0,
agoraspeech_criticism_agenda,qwen3,50,3.0,0.8380291049239152,0.844,50.0,
agoraspeech_criticism_agenda,qwen3,50,4.0,0.8488660871838443,0.852,50.0,
agoraspeech_criticism_agenda,qwen3,100,0.0,0.8459573034723278,0.85,100.0,
agoraspeech_criticism_agenda,qwen3,100,1.0,0.8849043884312469,0.888,100.0,
agoraspeech_criticism_agenda,qwen3,100,2.0,0.869281045751634,0.874,100.0,
agoraspeech_criticism_agenda,qwen3,100,3.0,0.8766136307551651,0.878,100.0,
agoraspeech_criticism_agenda,qwen3,100,4.0,0.8363379476364299,0.842,100.0,
agoraspeech_criticism_agenda,qwen3,250,0.0,0.8951096412749732,0.898,250.0,
agoraspeech_criticism_agenda,qwen3,250,1.0,0.875489367608457,0.878,250.0,
agoraspeech_criticism_agenda,qwen3,250,2.0,0.8786878881987578,0.88,250.0,
agoraspeech_criticism_agenda,qwen3,250,3.0,0.8669698142414861,0.868,250.0,
agoraspeech_criticism_agenda,qwen3,250,4.0,0.8777386541471048,0.88,250.0,
agoraspeech_criticism_agenda,qwen3,500,0.0,0.8951096412749732,0.898,500.0,
agoraspeech_criticism_agenda,qwen3,500,1.0,0.8899647887323944,0.892,500.0,
agoraspeech_criticism_agenda,qwen3,500,2.0,0.8963545244298483,0.898,500.0,
agoraspeech_criticism_agenda,qwen3,500,3.0,0.8852063825251315,0.888,500.0,
agoraspeech_criticism_agenda,qwen3,500,4.0,0.891143161120445,0.894,500.0,
agoraspeech_criticism_agenda,qwen3,1000,0.0,0.8916912915711301,0.894,1000.0,
agoraspeech_criticism_agenda,qwen3,1000,1.0,0.8993587716019208,0.902,1000.0,
agoraspeech_criticism_agenda,qwen3,1000,2.0,0.8996193730512843,0.902,1000.0,
agoraspeech_criticism_agenda,qwen3,1000,3.0,0.9058241614255764,0.908,1000.0,
agoraspeech_criticism_agenda,qwen3,1000,4.0,0.9021909233176839,0.904,1000.0,
agoraspeech_criticism_agenda,qwen3,2000,0.0,0.8894457547169812,0.892,2000.0,
agoraspeech_criticism_agenda,qwen3,2000,1.0,0.9099187631027255,0.912,2000.0,
agoraspeech_criticism_agenda,qwen3,2000,2.0,0.9017295597484276,0.904,2000.0,
agoraspeech_criticism_agenda,qwen3,2000,3.0,0.8976349580712788,0.9,2000.0,
agoraspeech_criticism_agenda,qwen3,2000,4.0,0.8994908905927576,0.902,2000.0,
