task,model,batch_size,n,parse_ok,parse_err_rate,mean_latency_s,median_latency_s,median_batch_latency_s,f1_criticism,f1_political agenda,f1_uncivil,f1_pro_kavanaugh,f1_pro_womens_march,f1_Assassination,f1_Armed Assault,f1_Bombing/Explosion,f1_Facility/Infrastructure Attack,f1_Hijacking,f1_Hostage Taking (Barricade Incident),f1_Hostage Taking (Kidnapping),f1_Unarmed Assault,f1_Unknown,f1_relevant,f1_threat_minimizing,f1_entails,f1_Oppose,f1_Neutral,f1_Support,f1_Macroeconomics,f1_Civil Rights,f1_Health,f1_Agriculture,f1_Labor and Immigration,f1_Education,f1_Environment,f1_Energy,f1_Immigration,f1_Transportation,f1_Law and Crime,f1_Social Welfare,f1_Housing,f1_Domestic Commerce,f1_Defense,f1_Technology,f1_Foreign Trade,f1_International Affairs,f1_Government Operations,f1_Public Lands,f1_Culture,f1_FAVOR,f1_AGAINST,f1_NONE,f1_populist,f1_No Event,f1_Action,f1_Speech,f1_Thought,f1_Mixed,f1_Activities,f1_Budget,f1_Evaluation,f1_External Contracts,f1_Institutional Structure,f1_Other,f1_Regulatory,f1_pro,f1_neutral,f1_contra,f1_PROTEST,f1_RALLY,f1_DEMONSTRATION,f1_MARCH,f1_ASSASSINATION,f1_DRONE_ASSASSINATION,f1_ATTACK_ON_STATE,f1_CONVENTIONAL_ATTACK_ON_GOV_FORCES,f1_GUERILLA_ATTACK_ON_GOV_FORCES,f1_GOV_ATTACK_ON_NONSTATE_COMBATANTS,f1_GOV_ATTACK_ON_CIVILIANS,f1_RIOT,f1_TERRORISM,f1_THREAT_OF_VIOLENCE,f1_VIOLENT_POLITICAL_DEMONSTRATION,f1_OTHER,f1_External Relations,f1_Freedom and Democracy,f1_Political System,f1_Economy,f1_Welfare and Quality of Life,f1_Fabric of Society,f1_Social Groups,f1_Anti-Far-Right,f1_Anticapitalist,f1_Church,f1_COVID,f1_Democracy,f1_Far Right,f1_Foreign Rights,f1_Gender,f1_Infrastructure,f1_International,f1_Labour,f1_Media,f1_Migration,f1_Nuclear Power,f1_Peace,f1_Peasants,f1_Repression,f1_Religion,f1_Rights,f1_Social,f1_Solidarity,f1_Tolerance,f1_Unclear,f1_Demonstration / Assembly,f1_Petition,f1_Strike,f1_Non-verbal Protest / Cultural Event,f1_Leaflet / Resolution / Open Letter,f1_Attack with Damage to Property,f1_Blockade / Sit-in,f1_Referendum unspecified,f1_Coronavirus,f1_COVID-economy,f1_BLM and responses,f1_health,f1_education,f1_election outcome,f1_pol-neg,f1_partisan-neg,f1_societal divides,f1_morals,"f1_nat ident, goals-loss",f1_racism/discrimination,f1_welfare,f1_terrorism,f1_immigration,f1_asylum,f1_crime,f1_europe,f1_constitutional,f1_international trade,f1_devolution,f1_scot-ind,f1_constitution,f1_foreign affairs,f1_war,f1_defence,f1_foreign emergency,f1_domestic emergency,f1_economy-general,f1_economy-personal,f1_unemployment,f1_taxation,f1_debt/deficit,f1_inflation,f1_living costs,f1_poverty,f1_austerity,f1_inequality,f1_housing,f1_social care,f1_pensions/ageing,f1_transport/infrastructure,f1_environment,f1_pol value-auth,f1_pol values-liberal,f1_pol values-right,f1_pol values-left,f1_other,f1_uncoded,"f1_Agriculture, Forestry, and Fisheries",f1_Committees on Cabinet,"f1_Economy, Trade and Industry","f1_Education, Culture, Sports, Science, and Technology",f1_Financial Affairs,f1_Foreign Affairs,"f1_Health, Labour, and Welfare",f1_Internal Affairs and Communications,"f1_Land, Infrastructure, Transport, and Tourism",f1_No Policy Area,f1_Security,f1_Positive,f1_Negative,f1_No Topic,f1_AGREE,f1_AID,f1_ASSAULT,f1_COERCE,f1_CONCEDE,f1_CONSULT,f1_COOPERATE,f1_DEMAND,f1_DISAPPROVE,f1_FIGHT,f1_INVESTIGATE,f1_MOBILIZE,f1_REJECT,f1_RETREAT,f1_SANCTION,f1_SUPPORT,f1_THREATEN,f1_causal_relation,f1_toxic,f1_impolite,f1_promote,f1_attack,f1_unclear,avg_f1,accuracy,headline_f1,agreement_vs_b1
halterman_ccc_protest,deepseek-v4-pro,1,500,500,0.0,2.0328083104240067,1.945703645999856,1.945703645999856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6129666011787819,0.5703125,0.1538461538461538,0.4713375796178344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521157086606925,0.544,0.4521157086606925,1.0
halterman_ccc_protest,gemma4:26b,1,500,500,0.0,2.225571767371989,2.1381070624997847,2.1381070624997847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7183098591549296,0.5783132530120482,0.1935483870967742,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497542874815938,0.634,0.497542874815938,1.0
halterman_ccc_protest,gemma4:26b,10,500,498,0.004,2.631553511331789,2.551434495850117,25.51434495850117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6368932038834951,0.5590551181102362,0.2258064516129032,0.4484848484848485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4675599055228707,0.5602409638554217,0.4675599055228707,0.8333333333333334
halterman_ccc_protest,gemma4:31b-it-q4_K_M,1,500,500,0.0,14.961839083755994,14.07767052100006,14.07767052100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6785079928952042,0.5221674876847291,0.1095890410958904,0.4968944099378882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451789732903428,0.576,0.451789732903428,1.0
halterman_ccc_protest,gemma4:31b-it-q4_K_M,10,500,500,0.0,15.203192010079997,14.874756060400024,148.74756060400023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6311787072243346,0.5388127853881278,0.0888888888888888,0.4727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4329019135571559,0.536,0.4329019135571559,0.872
halterman_ccc_protest,gpt-5.4-nano,1,500,500,0.0,1.046141788757998,0.9740231040000112,0.9740231040000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6463878326996197,0.5662100456621004,0.0919540229885057,0.4880952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448161784861366,0.554,0.448161784861366,1.0
halterman_ccc_protest,gpt-5.5,1,500,500,0.0,2.348069479152,1.4882798119999876,1.4882798119999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.652014652014652,0.5350877192982456,0.1403508771929824,0.4852071005917159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453165087274399,0.568,0.453165087274399,1.0
halterman_ccc_protest,mistral-small:24b-instruct-2501-q4_K_M,1,500,500,0.0,8.850426033008008,8.418197395499817,8.418197395499817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.708994708994709,0.5655737704918032,0.1639344262295081,0.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4807194764290051,0.612,0.4807194764290051,1.0
halterman_ccc_protest,mistral-small:24b-instruct-2501-q4_K_M,10,500,481,0.038,9.192452722340123,8.847449668799527,88.47449668799527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5689655172413793,0.5454545454545454,0.1186440677966101,0.463768115942029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424208061608641,0.4927234927234927,0.424208061608641,0.6548856548856549
halterman_ccc_protest,qwen3:14b-q4_K_M,1,500,500,0.0,5.289743290407998,4.766370895999842,4.766370895999842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6869409660107334,0.5806451612903226,0.2631578947368421,0.4645161290322581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498815037767539,0.61,0.498815037767539,1.0
halterman_ccc_protest,qwen3:14b-q4_K_M,10,500,498,0.004,5.803511403340147,5.622251170850359,56.22251170850359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6389413988657845,0.5533596837944664,0.1666666666666666,0.4457831325301205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4511877204642595,0.5622489959839357,0.4511877204642595,0.8112449799196787
halterman_ccc_protest,qwen3:30b-a3b-q4_K_M,1,500,500,0.0,1.8786623537399965,1.817917374499757,1.817917374499757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7260034904013961,0.6058091286307054,0.1568627450980392,0.4740740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4906873595510536,0.634,0.4906873595510536,1.0
halterman_ccc_protest,qwen3:30b-a3b-q4_K_M,10,500,247,0.506,2.4438533060757908,2.3505185728979994,23.505185728979995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6141732283464567,0.576,0.0,0.4523809523809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4106385451818522,0.5384615384615384,0.4106385451818522,0.7651821862348178
halterman_keith_bfrs,claude-sonnet-4-6,1,500,500,0.0,1.3535602642500308,1.1590733749908395,1.1590733749908395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7413127413127413,1.0,0.9615384615384616,0.5283018867924528,0.6938775510204082,0.7804878048780488,0.5,0.8035714285714286,0.7714285714285715,0.4,0.859504132231405,0.1025641025641025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678548890028135,0.716,0.678548890028135,1.0
halterman_keith_bfrs,deepseek-v4-pro,1,500,500,0.0,1.6699756591800032,1.637623458500002,1.637623458500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.0,0.9615384615384616,0.6545454545454545,0.72,0.85,0.4285714285714285,0.765625,0.7675675675675676,0.0,0.8392857142857143,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6608325641138141,0.732,0.6608325641138141,1.0
halterman_keith_bfrs,gemma4:26b,1,500,500,0.0,0.8297997502640119,0.7503872704999139,0.7503872704999139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5529953917050692,1.0,0.9803921568627452,0.5964912280701754,0.625,0.7619047619047619,0.5454545454545454,0.782608695652174,0.632258064516129,0.6666666666666666,0.8181818181818182,0.2076502732240437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808003001865107,0.598,0.6808003001865107,1.0
halterman_keith_bfrs,gemma4:26b,10,500,499,0.002,0.6243875237418106,0.608376002049772,6.083760020497721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6036036036036037,1.0,0.9803921568627452,0.5454545454545454,0.5925925925925926,0.8372093023255814,0.3333333333333333,0.7927927927927928,0.6936416184971098,0.6666666666666666,0.8468468468468469,0.1935483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6738401538393828,0.6292585170340681,0.6738401538393828,0.843687374749499
halterman_keith_bfrs,gemma4:31b-it-q4_K_M,1,500,500,0.0,5.416136575488002,4.802865083000029,4.802865083000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6753246753246753,1.0,0.9803921568627452,0.6451612903225806,0.5263157894736842,0.8292682926829268,0.6666666666666666,0.7966101694915254,0.717391304347826,0.0,0.8448275862068966,0.2203389830508474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6585247428691979,0.676,0.6585247428691979,1.0
halterman_keith_bfrs,gemma4:31b-it-q4_K_M,10,500,500,0.0,3.338528080340475,3.212328264649841,32.12328264649841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6919831223628692,1.0,0.9615384615384616,0.59375,0.5283018867924528,0.8095238095238095,0.5454545454545454,0.7627118644067796,0.7241379310344828,0.0,0.8070175438596491,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6360349304144208,0.662,0.6360349304144208,0.91
halterman_keith_bfrs,gpt-5.4-nano,1,500,500,0.0,1.0712209732620008,0.9858392915000032,0.9858392915000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7351778656126482,0.8571428571428571,0.9615384615384616,0.6086956521739131,0.5714285714285714,0.7619047619047619,0.5454545454545454,0.7927927927927928,0.5503355704697986,0.6666666666666666,0.8256880733944955,0.2105263157894736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6739460111974155,0.64,0.6739460111974155,1.0
halterman_keith_bfrs,gpt-5.5,1,500,500,0.0,2.882411353563998,2.3496974375000264,2.3496974375000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7829457364341085,1.0,0.9803921568627452,0.7096774193548387,0.5581395348837209,0.8888888888888888,0.7142857142857143,0.8205128205128205,0.7428571428571429,0.0,0.8672566371681416,0.2522522522522522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6931006919583643,0.73,0.6931006919583643,1.0
halterman_keith_bfrs,mistral-small:24b-instruct-2501-q4_K_M,1,500,500,0.0,2.2057335690000017,1.9985412704998,1.9985412704998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7401574803149606,1.0,0.9615384615384616,0.5483870967741935,0.625,0.6470588235294118,0.1428571428571428,0.7543859649122807,0.686046511627907,0.4,0.8376068376068376,0.1333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6230309710412109,0.654,0.6230309710412109,1.0
halterman_keith_bfrs,mistral-small:24b-instruct-2501-q4_K_M,10,500,494,0.012,2.005179971495876,1.9193715646018972,19.193715646018973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333333333333333,1.0,0.8928571428571429,0.4615384615384615,0.5490196078431373,0.717948717948718,0.1666666666666666,0.672566371681416,0.5844155844155844,0.2222222222222222,0.7719298245614035,0.1259842519685039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5748735154197158,0.6012145748987854,0.5748735154197158,0.757085020242915
halterman_keith_bfrs,qwen3:14b-q4_K_M,1,500,500,0.0,1.3981395459000037,1.1717342915000015,1.1717342915000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7480314960629921,1.0,0.9615384615384616,0.5846153846153846,0.5,0.7727272727272727,0.1538461538461538,0.7428571428571429,0.6265060240963856,0.0,0.7878787878787878,0.1967213114754098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5895601695914993,0.65,0.5895601695914993,1.0
halterman_keith_bfrs,qwen3:14b-q4_K_M,10,500,500,0.0,1.1530334295742213,1.1174501645495185,11.174501645495184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7611336032388664,1.0,0.9433962264150944,0.5161290322580645,0.4782608695652174,0.717948717948718,0.1666666666666666,0.7192982456140351,0.6892655367231638,0.0,0.8034188034188035,0.1951219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5825533044223451,0.652,0.5825533044223451,0.84
halterman_keith_bfrs,qwen3:30b-a3b-q4_K_M,1,500,500,0.0,0.7363531566519991,0.6766787710000006,0.6766787710000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71900826446281,1.0,0.9615384615384616,0.2790697674418604,0.4301075268817204,0.7027027027027027,0.2857142857142857,0.7413793103448276,0.5641025641025641,0.0,0.7758620689655172,0.2016806722689075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5550971353686381,0.602,0.5550971353686381,1.0
halterman_keith_bfrs,qwen3:30b-a3b-q4_K_M,10,500,410,0.18,0.4729559768504696,0.4593148958490928,4.593148958490929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7010309278350515,1.0,0.9333333333333332,0.3673469387755102,0.3703703703703703,0.6896551724137931,0.3333333333333333,0.6436781609195402,0.5736434108527132,0.0,0.7741935483870968,0.188034188034188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5478849486879109,0.5756097560975609,0.5478849486879109,0.7707317073170732
halterman_keith_cmp,claude-sonnet-4-6,1,500,500,0.0,1.42519604201545,1.217841874982696,1.217841874982696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7916666666666666,0.576271186440678,0.4339622641509434,0.6330275229357798,0.6876790830945558,0.5925925925925926,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5715590859422146,0.608,0.5715590859422146,1.0
halterman_keith_cmp,deepseek-v4-pro,1,500,500,0.0,1.6541712174139884,1.6202115414998843,1.6202115414998843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7647058823529411,0.5098039215686274,0.4077669902912621,0.6347826086956522,0.7005649717514124,0.6067415730337079,0.2816901408450704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5580080126483821,0.614,0.5580080126483821,1.0
halterman_keith_cmp,gemma4:26b,1,500,500,0.0,0.7596417595059829,0.7663220419995014,0.7663220419995014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.5283018867924528,0.4464285714285714,0.62882096069869,0.7154929577464789,0.5569620253164557,0.3376623376623376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5733812485207123,0.622,0.5733812485207123,1.0
halterman_keith_cmp,gemma4:26b,10,500,500,0.0,0.4560338415062288,0.4540704208513489,4.540704208513489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8080808080808081,0.5555555555555556,0.4727272727272727,0.6037735849056604,0.6876790830945558,0.4878048780487805,0.2765957446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5560309895847835,0.596,0.5560309895847835,0.88
halterman_keith_cmp,gemma4:31b-it-q4_K_M,1,500,500,0.0,4.044308150157999,3.942352,3.942352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8297872340425532,0.490566037735849,0.4347826086956521,0.6260162601626016,0.7323943661971831,0.575,0.3508771929824561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5770605285451851,0.634,0.5770605285451851,1.0
halterman_keith_cmp,gemma4:31b-it-q4_K_M,10,500,500,0.0,2.4127186474184272,2.3955846374999963,23.955846374999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.5185185185185185,0.4285714285714285,0.6266094420600858,0.7072463768115942,0.5517241379310345,0.2898550724637681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5660749966223472,0.618,0.5660749966223472,0.916
halterman_keith_cmp,gpt-5.4-nano,1,500,500,0.0,0.7931358355639994,0.7637609995000005,0.7637609995000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7835051546391752,0.5070422535211268,0.3917525773195876,0.6175115207373272,0.7418546365914787,0.4347826086956521,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5366355359291924,0.624,0.5366355359291924,1.0
