source_row_id,text,rating1,rating2,rating3,n_offensive_ratings,unanimous,gt_offensive
1714,i don\'t know who you think you are communicating with. please delete my number from your contacts.,0,0,0,0,1,0
1715,definitely not.,0,0,1,1,0,0
1716,how did you get my phone number.,0,0,0,0,1,0
1717,hi [NAME]! maga!,0,0,1,1,0,0
1718,love to but i am out of town at a meeting.,0,0,0,0,1,0
1719,thanks!,0,0,0,0,1,0
1720,this is actually [NAME]\'s husband and we\'ll do everything we can to make it to one of those marches!,0,0,0,0,1,0
1721,[NAME] from where???,0,0,0,0,1,0
1722,i\'m sick today but am with you in spirit!,0,0,0,0,1,0
1723,this is not [NAME] where did you get this # ?,0,0,1,1,0,0
1724,not [NAME]ytaya and definitely not against the second amendment. \n.,0,0,0,0,1,0
1725,[NAME] what\'s your last name?,0,0,0,0,1,0
1726,[NAME] who..what town?,0,0,0,0,1,0
1727,hi [NAME] texting me without my permission is essentially rape. please delet my number.,1,0,1,2,0,1
1728,i totally agree with you on more gun safety laws to keep people safe except i have work for most of the day tomorrow. i won\'t get to march out but i will think of you guys and be with you in spirit :) good luck!,0,0,0,0,1,0
1729,i will be at the athens ohio march!,0,0,0,0,1,0
1730,sure but you have to remove me from your text message list,0,0,0,0,1,0
1731,you have the wrong number..,0,0,0,0,1,0
1732,oh so sorry. am a caterer and have huge wedding. i will be there in spirit only,0,0,0,0,1,0
1733,goaway.,0,0,1,1,0,0
1734,no. working.,0,0,1,1,0,0
1735,i\'m not [NAME]. no you may not.,0,0,1,1,0,0
1736,i\'m licensed to carry and can protect myself. i support my right to bear arms. i support the [number blanked]nd amendment.,0,0,0,0,1,0
1737,this isn\'t [NAME],0,0,0,0,1,0
1738,hell no!!! people need to be more educated. second amendment shall not be infringed,0,0,1,1,0,0
1739,just to ask how did you get my number,0,0,0,0,1,0
1740,we should arm our teachers.,0,0,1,1,0,0
1741,no and this isn\'t [NAME] but he wouldn\'t be there either.,0,0,1,1,0,0
1742,[NAME] take me of your list you commie! why don\'t you march for alcohol control? more people are killed by drunk drivers [NAME] year than guns!,1,1,1,3,1,1
1743,please do not contact anymore! take my number off your list please! thank you!,0,0,0,0,1,0
1744,hell fuckin naw,1,0,1,2,0,1
1745,wrong contact.,0,0,1,1,0,0
1746,yes i already signed up.,0,0,0,0,1,0
1747,wrong number this is not [NAME] number.,0,0,1,1,0,0
1748,why.,0,0,0,0,1,0
1749,"no i will not attend. i believe it is not a ""gun safety"" issue. i believe it is poor parenting not explaining guns to children at a young age. i also feel that the requirements to purchase a fire arm should be a full medical exam to include mental evaluation and hipaa should not apply when purchasing a fire arm. everything should be seen and nothing exempt. just my opinion. have a good day.",0,0,0,0,1,0
1750,sorry can\'t at this time.,0,0,0,0,1,0
1751,i helped or students organize the one here. you can always count on old sarge. „∞Â∏Îú‚Äû.,0,0,0,0,1,0
1752,go fuck urself mental retardation is the only problem with gun safety in america. last hunting season hundreds of thousands of hunters hit the woods with rifles and not one school was shot up yet what was chicago murder rate last year with some of the toughest gun laws in america. you all are fucking idiots.,1,1,1,3,1,1
1753,seems gun violence gets no attention in black & brown communities but loads of outcry and activism when it happens to caucasians and white hispanics? „∞Â∏‚§‚Äù.,0,0,0,0,1,0
1754,i want off this contact list because i can\'t figure out a way to block you „∞Â∏Îú‚Äò,0,0,1,1,0,0
1755,i\'ll be driving across country back to co that day but am interested in future marches for progressive issues.,0,0,0,0,1,0
1756,what exactly is your stance?,0,0,0,0,1,0
1757,do you work for the nra?,0,0,1,1,0,0
1758,we\'re is it going to be.,0,0,0,0,1,0
1759,this is [NAME]\'s mother\'s phone number. [NAME] doesn\'t live in pa anymore.,0,0,0,0,1,0
1760,this is not [NAME]. please remove from your database.,0,0,0,0,1,0
1761,wrong number my friend but i will check.,0,0,0,0,1,0
1762,hi i think you have the wrong number.,0,0,0,0,1,0
1763,when did i share my number with you?,0,0,0,0,1,0
1764,you got the wrong number...please do not text again or i will report your number.,0,0,0,0,1,0
1765,i be there.,0,0,0,0,1,0
1766,i\'m not [NAME] „∞Â∏Îú‚Äö„∞Â∏Îú‚Äö.,0,0,0,0,1,0
1767,yes i\'ll be at the [NAME] jose one.,0,0,0,0,1,0
1768,wrong number please this is not [NAME],0,0,0,0,1,0
1769,please remove this number for [NAME]. this is not [NAME]\'s number. thank you.,0,0,0,0,1,0
1770,you tex the wrong person.,0,0,0,0,1,0
1771,hi i\'ll look into it. who are you again?,0,0,0,0,1,0
1772,i\'m with you in spirit. i have a gig that day and i have a walking disability - wouldn\'t make it too far.,0,0,0,0,1,0
1773,unable.saturday is my sabbath,0,0,0,0,1,0
1774,my name is [NAME] copeland.,0,0,0,0,1,0
1775,i have to work a [number blanked] hour shift so nope sry.,0,0,0,0,1,0
1776,yes i\'ll be attending the march this saturday.,0,0,0,0,1,0
1777,hi! i am going to the march in [NAME] „∞Â∏Îú‚Å.,0,0,0,0,1,0
1778,can\'t make it good luck my heart is w u\nfrom [NAME] desautel\n[number blanked]-[number blanked]-[number blanked].,0,0,0,0,1,0
1779,please do not [NAME]d me unsolicited text messages.,0,0,0,0,1,0
1780,already planning on it!,0,0,0,0,1,0
1781,i\'m not [NAME] thanks,0,0,0,0,1,0
1782,i would be delighted! however a fellow clergyman has died. i will be in [NAME] attending a funeral.,0,0,0,0,1,0
1783,thank you for the information! i just rsvpd for the cincy march on facebook.,0,0,0,0,1,0
1784,yes-sf.,0,0,0,0,1,0
1785,hey [NAME]. kindly go f yourself with your idiotic left leaning polices. also my name is not [NAME].,1,1,1,3,1,1
1786,eat crap [NAME].,1,1,1,3,1,1
1787,i registered to walk in ft lauderdale fl.,0,0,0,0,1,0
1788,this isn\'t [NAME]. wrong number sorry.,0,0,0,0,1,0
1789,hi [NAME] i just wanted to let you know this is not [NAME]\'s phone you have the wrong number. i just didn\'t want you to think he was ignoring your text!!!„∞Â∏ÎúÂ†.,0,0,0,0,1,0
1790,no. can you please remove me from this list.,0,0,0,0,1,0
1791,not [NAME] please take me off your list.rebecca is my daughter.,0,0,0,0,1,0
1792,no-i\'ll !!!,0,0,1,1,0,0
1793,absolutely not i support the [number blanked]nd amendment!,0,0,1,1,0,0
1794,i wish i could but i\'m a delegate for senate district convention. i\'ll be with you in spirit,0,0,0,0,1,0
1795,i\'ll check out the link and see if i can make it. i know i have to work on saturday so if i works out i\'ll definitely go. thanks!,0,0,0,0,1,0
1796,you have a wrong number. never contact this number again.,0,0,1,1,0,0
1797,i\'m not [NAME]. please take me off your list.,0,0,0,0,1,0
1798,i will be going to dc this weekend.,0,0,0,0,1,0
1799,hello [NAME]... seems we need to march against the deaths of unarm black men being shot by police officers,0,0,0,0,1,0
1800,hope to if i feel better. recovering from bronchitis. thanks.,0,0,0,0,1,0
1801,i\'m a member of the n.r.a why would you want to weaken the u.s of america my name is not [NAME] „∞Â∏ÎúÂ† do your homework and stop hating law abiding citizens who deserve their constitutional rights........,0,0,1,1,0,0
1802,fuck you and your gun safety laws.,1,1,1,3,1,1
1803,i registered and i am bringing my twin [number blanked] year olds too!!!!!! i support gun control. i support eradication of assault weapons forever!!!!!!,0,0,0,0,1,0
1804,do not text me thanks,0,0,1,1,0,0
1805,wrong number not [NAME],0,0,0,0,1,0
1806,yes! in asheville nc.,0,0,0,0,1,0
1807,do not [NAME]d me any more text messages i am not [NAME] [NAME].,0,0,0,0,1,0
1808,i am actually cullen\'s mom but i have forwarded the message to him.,0,0,0,0,1,0
1809,unfortunately i work saturdays.,0,0,0,0,1,0
1810,i love guns and think they are as safe as the people using them,0,0,1,1,0,0
1811,thank you for the communication. i\'m [number blanked]% behind. you can count on me for support i\'m afraid i\'m a little old to march with you guys. i can spread the word. i feel you are the change needed in our society. „∞Â∏‚Äò‚ç.,0,0,0,0,1,0
1812,not [NAME]\'s phone.,0,0,0,0,1,0
1813,i am a strong supporter of the second amendment and i believe that we have all the gun legislation that we need if it whould just whould be enforced.,0,0,0,0,1,0
1814,wrong # - please update your list & remove this number entirely.,0,0,0,0,1,0
1815,this is not [NAME]ta. i am sorry that you have a wrong number.,0,0,0,0,1,0
1816,no but fortunately i feel i will be represented there by my fellow members of the american montessori society who will be marching on that day. thank you for your work.,0,0,0,0,1,0
1817,yes genius idea.,0,0,0,0,1,0
1818,what is this gun safety legislation you speak of?,0,0,0,0,1,0
1819,i\'ll be in [NAME] francisco or [NAME] jose „∞Â∏‚Äò‚ç.,0,0,0,0,1,0
1820,i support the nra.,0,0,0,0,1,0
1821,lmao no.,0,0,1,1,0,0
1822,hi sorry i think you have the run number. i like my guns thanks.,0,0,0,0,1,0
1823,not interested. take my number off your phone.,0,0,1,1,0,0
1824,no im still traveling and a fellow with [organization omitted]. good luck,0,0,0,0,1,0
1825,hello i believe you have the wrong number. this is the number for [NAME] (benjamin\'s sister).,0,0,0,0,1,0
1826,first this is not [NAME]ara. second no you may not count on me to join you at the march.,0,0,1,1,0,0
1827,hello.,0,0,0,0,1,0
1828,sure!,0,0,0,0,1,0
1829,fuck no,1,0,1,2,0,1
1830,sorry no [NAME] at this number.,0,0,0,0,1,0
1831,this is not [NAME]. sorry!,0,0,0,0,1,0
1832,fuck you.,1,1,1,3,1,1
1833,did [organization omitted] climate change their name..?,0,0,0,0,1,0
1834,fuck off,1,1,1,3,1,1
1835,you have the wrong # sorry,0,0,0,0,1,0
1836,this is not [NAME]rk. do not message me again.,0,0,0,0,1,0
1837,i support the second amendment strongly so no thank you.,0,0,0,0,1,0
1838,sorry [NAME]. i have a disability and cannot attend. good luck!!,0,0,0,0,1,0
1839,i will be there in spirit my whole family is going. due to surgery i am unable to walk however and cannot attend,0,0,0,0,1,0
1840,i\'m love guns.,0,0,0,0,1,0
1841,hi [NAME] this is the owner of the phone and i am a lifetime member of the nra! „∞Â∏‚Ñ¢‚Äö,0,0,0,0,1,0
1842,how you get my number.,0,0,0,0,1,0
1843,would love to but i no longer live in columbus ohio,0,0,0,0,1,0
1844,sorry i will not be able to since i am traveling.,0,0,0,0,1,0
1845,i\'m in co a retirement recognition party for my m.s. professor. with you in spirit.,0,0,0,0,1,0
1846,this is not [NAME]tlin. and i am a nra member. i believe in the [number blanked]nd amendment,0,0,1,1,0,0
1847,sorry i don\'t plan to go. i\'m not interested in promoting an ideology anymore.,0,0,0,0,1,0
1848,please remove from your contact list.,0,0,0,0,1,0
1849,hey i\'ve gotten like [number blanked] of these texts. i appreciate the thought but could i be taken off this list ?,0,0,0,0,1,0
1850,please remove my information from your list.,0,0,0,0,1,0
1851,yes i\'m going to the march with friends.,0,0,0,0,1,0
1852,im an infantrymen in the army no.....,0,0,0,0,1,0
1853,no i live in utah.,0,0,0,0,1,0
1854,hi! [NAME]..! that sounds great! i\'ll make the posible to assist! i have to work up to [number blanked]pm but i\'ll check out the link to see what i can do! \nthank you and good luck „∞Â∏‚Äò‚ç„∞Â∏‚è‚ª,0,0,0,0,1,0
1855,no esta [NAME] aqu„É‚≠,0,0,0,0,1,0
1856,u have the wrong number,0,0,0,0,1,0
1857,oh i\'m marching!,0,0,0,0,1,0
1858,hi [NAME]! i\'m going to dc for it.,0,0,0,0,1,0
1859,on the [number blanked]th i am doing a run for the american lung association.,0,0,0,0,1,0
1860,have appointtment.,0,0,0,0,1,0
1861,have to work,0,0,0,0,1,0
1862,no thanks !!!!!!,0,0,0,0,1,0
1863,no. i will not be able to participate. sorry !,0,0,0,0,1,0
1864,unfortunately i will be traveling that day and unable to attend. but you have my support is spirit!,0,0,0,0,1,0
1865,can i bring my concealed carry?,0,0,1,1,0,0
1866,i am not [NAME] but i am with you. i would love to see guns be outlawed. then disarmed dumbasses like you be accosted by an armed outlaw.,1,1,1,3,1,1
1867,no sorry,0,0,0,0,1,0
1868,this came on my phone „∞Â∏‚Äú‚[number blanked],0,0,0,0,1,0
1869,hi [NAME] i\'m his dad. we support you but we\'re all away at a wedding this weekend. thanks for what you do.,0,0,0,0,1,0
1870,[NAME] thank you.,0,0,0,0,1,0
1871,you have an incorrect number. there is no [NAME] here.,0,0,0,0,1,0
1872,i\'ll be in dc.,0,0,0,0,1,0
1873,a few things mr.automated machine.\n[number blanked]. i\'m not [NAME]y\n[number blanked]. you have the wrong number.,0,0,1,1,0,0
1874,hello [NAME]! this tsgt [NAME] from the air force special operations recruiting office. are you ready to schedule an appointment to speak with me and hopefully get started with your career in the air force!,0,0,0,0,1,0
1875,hi i\'m [NAME]. i support your cause and will be marching but i don\'t know who [NAME] is.,0,0,1,1,0,0
1876,i work and saturday,0,0,0,0,1,0
1877,no but real quick what platform are you using? is it hustle?,0,0,0,0,1,0
1878,no i don\'t believe in gun control,0,0,0,0,1,0
1879,no i got gun safety keep it pointed down range.,0,0,1,1,0,0
1880,„∞Â∏‚§‚Äù.,0,0,0,0,1,0
1881,please remove me from your texting i\'m not interest in your agenda.,0,0,0,0,1,0
1882,i\'m not [NAME]re if i am free but i will try to.,0,0,0,0,1,0
1883,shall.,0,0,0,0,1,0
1884,you can never text this number again!,0,0,1,1,0,0
1885,will be there!,0,0,0,0,1,0
1886,i\'ll be on the road but i fully support the march.,0,0,0,0,1,0
1887,sorry you must have the wrong number there is no [NAME] here.,0,0,0,0,1,0
1888,i\'ll be at the lancaster march helping twister people to vote with other volunteers from [NAME] king for congress. hoping it\'s a little warmer!,0,0,0,0,1,0
1889,this is [NAME] i\'m not interested.,0,0,0,0,1,0
1890,yes! and i am hosting out of staters!!,0,0,0,0,1,0
1891,i would like to participate; where is the march going to begin and what time?,0,0,0,0,1,0
1892,no longer [NAME] number.,0,0,0,0,1,0
1893,wrong number dh,0,0,0,0,1,0
1894,i really wish i could be there [NAME] but unfortunately i\'m a volunteer at a school event i signed up for in january (before the march was planned). i\'ll be there in spirit!,0,0,0,0,1,0
1895,i hope to.,0,0,0,0,1,0
1896,no wrong number,0,0,1,1,0,0
1897,yes i will see you on march \n[number blanked] in [NAME] diego for the march!!,0,0,0,0,1,0
1898,what is [organization omitted]?\n\nhow was i added to that list??,0,0,0,0,1,0
1899,"demand gun safety? ill come if there is a solution they are pushing for. not just ""gun safety""",0,0,1,1,0,0
1900,please remove me from your distribution list and cease further texts.,0,0,0,0,1,0
1901,i can\'t get work off sorry bro,0,0,0,0,1,0
1902,hi [NAME]. thanks for your efforts and i will indeed walk in a march in phoenix on saturday.,0,0,0,0,1,0
1903,i love gun safety and hate trump and everything but i\'m not [NAME] so stop texting me,0,0,1,1,0,0
1904,sorry i believe in gun rights i don\'t believe any gun laws would stop anything because criminals and the mentally disabled will jus get there guns on black market i\'m trying to figure out a real solution.,0,0,0,0,1,0
1905,([number blanked]/[number blanked]) yes we do need more gun safety because people is not doing the paperwork that is needed and some pawnshop are not running background checks on people tha.,0,0,0,0,1,0
1906,yes my safety\'s are all ways on until they no longer have to be. but yes please addd me.,0,0,1,1,0,0
1907,sorry wrong number. .not [NAME].,0,0,0,0,1,0
1908,yes i\'ll be in los angeles.,0,0,0,0,1,0
1909,i\'ll be there thanks!,0,0,0,0,1,0
1910,i\'m sorry but i can\'t attend anything this week. i am only one week past a surgery.,0,0,0,0,1,0
1911,i am all in.,0,0,0,0,1,0
1912,yes i\'m already committed to go.,0,0,0,0,1,0
1913,what gun safety legislation are you proposing? that site doesn\'t say.,0,0,0,0,1,0
1914,i\'m just moving across country and will be on the road. i\'ll try to join them online.,0,0,0,0,1,0
1915,dude this isn\'t [NAME] take me off of your list. this shit is annoying.,0,0,1,1,0,0
1916,sorry i\'m out of town.,0,0,0,0,1,0
1917,end.,0,0,1,1,0,0
1918,um no this is her brother,0,0,1,1,0,0
1919,is this also regarding gun rights?,0,0,0,0,1,0
1920,i\'m sorry we cannot [NAME]ke this march.,0,0,0,0,1,0
1921,yesterday\'s,0,0,0,0,1,0
1922,i am not jamel,0,0,0,0,1,0
1923,i worked for [organization omitted] and it\'s fake news.,0,0,1,1,0,0
1924,i\'m a gun owner!,0,0,0,0,1,0
1925,no and please remove me from your list.,0,0,0,0,1,0
1926,mike?,0,0,0,0,1,0
1927,already signed up.,0,0,0,0,1,0
1928,no.... thanks.,0,0,0,0,1,0
1929,i\'m going to the dc one.,0,0,0,0,1,0
1930,thanks for the reminder [NAME]. my partner [NAME] and i will be joining you and others in the march in washington on saturday,0,0,0,0,1,0
1931,sorry i am out of town!,0,0,0,0,1,0
1932,you may want to check your numbers [NAME]. not [NAME].,0,0,0,0,1,0
1933,no. sorry,0,0,0,0,1,0
1934,i„Ø‚∏‚è will be in oregon this weekend. is there anything there.,0,0,0,0,1,0
1935,you can remove me from your contact list. i don\'t fit your profile.,0,0,0,0,1,0
1936,maybe. bitch.,1,1,1,3,1,1
1937,sorry i\'ll be at the range. y\'all are welcome to join!,0,0,1,1,0,0
1938,no. you can\'t count on me. i will continue to work hard to protect the right of americans to keep and bear arms. thank you.,0,0,1,1,0,0
1939,nope. our forefathers created the second amendment for a reason. y\'all ain\'t taking my guns. #makeamericagreatagain #stillnotelizabeth.,0,0,1,1,0,0
1940,oh yessss! count me in for gun control!!! i\'ll be sure to bring my purse with me!„∞Â∏‚Äì‚Ä¢,0,0,1,1,0,0
1941,"no no you cannot. using young people as pawns is sickening to me. \n\nhere\'s an idea ""individual accountability"" enforce the laws already established and hold accountable those that do not use the nics as designed.",0,1,1,2,0,1
1942,no way!\ntake my name off your list!,0,0,1,1,0,0
1943,i am serving as a delegate in my local assembly and will be voting for the candidates committed to gun safety legislation. my parents and my students and friends will be in attendance though!,0,0,0,0,1,0
1944,its about school safety not gun safety legislation.,0,0,0,0,1,0
1945,yes. i\'ll bring my new scar [number blanked]s.,0,0,1,1,0,0
1946,what is the time & place of the march?,0,0,0,0,1,0
1947,we are organized from unitarian universalist church of lancaster. making signs having lunch marching en mass to meet up with others throughout lancaster for program.\r.,0,0,0,0,1,0
1948,i will in lancaster pa„∞Â∏‚Äò‚ç.,0,0,0,0,1,0
1949,sorry wrong person.not tiran.,0,0,0,0,1,0
1950,sorry i have work.,0,0,0,0,1,0
1951,im not [NAME]. im her dad.,0,0,0,0,1,0
1952,i can\'t go but i support he march.,0,0,0,0,1,0
1953,hi. i\'m not [NAME]. i\'m a [number blanked] yr old female.,0,0,0,0,1,0
1954,„ô‚Ä¶„ô‚Ä† „ò‚ß„ô‚Ä†„ò‚™„òÂ∏,0,0,0,0,1,0
1955,sounds good,0,0,0,0,1,0
1956,i know there is a march in phoenix. unfortunately i made another commitment weeks ago at my church. i will pray for all involved and i\'ll definitely be thinking about all of the courageous young people and other marchers.,0,0,0,0,1,0
1957,hey [NAME]. i\'m not [NAME] sorry. i think you have the wrong number.,0,0,0,0,1,0
1958,wrong number i\'m with the nra,0,0,0,0,1,0
1959,hello - please remove me from this listserv. i moved to nyc last summer and am involved with similar local orgs! thanks.,0,0,0,0,1,0
1960,you have the wrong person.,0,0,0,0,1,0
1961,stop!,0,0,1,1,0,0
1962,wrong person. delete #. thanks.,0,0,1,1,0,0
1963,demand? what gives you the right to do that. spread awareness peacefully and be open to dialogue. how about that?,0,0,1,1,0,0
1964,do not text this number again.,0,0,1,1,0,0
1965,what exactly are you matching for?,0,0,0,0,1,0
1966,"oh my god. we have the same name?! this is so rare i\'ve never met anyone with the same name as me! it\'s not a common name at all i don\'t know how my parents came up with it. „∞Â∏‚§‚Äù maybe they combined the words ""mic"" and ""heal"" but misspelled ""heal""? wait is this me from the future? do i end up alone? is there anything you should warn me about?! please tell me trump gets impeached. also does the dark spot on my back end up being cancer or nah? and you should already know i\'m going to be in d.c. this weekend marching you silly man you. sexiest man alive amiright?",0,0,0,0,1,0
1967,don\'t fucking text me. i\'m not your [NAME].,1,1,1,3,1,1
1968,you bet! thanks [NAME].,0,0,0,0,1,0
1969,i can\'t i\'m in rehearsal.,0,0,0,0,1,0
1970,sorry not [NAME].,0,0,0,0,1,0
1971,this is not [NAME] but a firm believer in my second amendment. if you learn about guns and how to defend yourself maybe you wouldn\'t have to march. try joining the armed forces for your training.,0,0,1,1,0,0
1972,if i wanted to march i\'d march to preserve my rights not [NAME]ve them taken away.,0,0,0,0,1,0
1973,no fuck off,1,1,1,3,1,1
1974,to bad i\'m not [NAME],0,0,1,1,0,0
1975,fuck no lose my number,1,0,1,2,0,1
1976,wrong number. and no.,0,0,1,1,0,0
1977,of course.,0,0,0,0,1,0
1978,i have another commitment,0,0,0,0,1,0
1979,sorry im busy this saturday.,0,0,0,0,1,0
1980,i am planning to march. i recently hurt my leg so that could be a complication. hope for quick healing!,0,0,0,0,1,0
1981,unfortunately i will be out of town this week end.,0,0,0,0,1,0
1982,llkolokokjloo[number blanked]ollommuru nj[number blanked]u[number blanked]jyjtjujytyjjtjjjyjjyjjyjj jjtyyyjjyjyyjyjyyjyjyjyyjjyytjjyjjyjjyyyytyyjjjjyjyytyjjyyyyjtjyyyyyjyyyjtjyyjttyyjtyjyjjy[number blanked]yjyjytyttyjyyyyjtjytijuyytttjiyyytjuyjyyyjyrjyjtktjyjtjjyyykyyyyyjuyjjyyjyyk[number blanked]y[number blanked]jr[number blanked]rurtjyjuyyyytjyyjyjjyytyyjryyyyyjyyyyjyjttttjjtjjjyjjuyuyjuujyyjyyyjryyjyytyjyjyjyjjuytyjyjyyyyyjtyryjjjytjttytjjtttttjtttjttttyjyyijtytjijyjyyjyjyjytjyyjjyjyjuyjjjyjrjyjyjjjyjyyjyjyjyyjyjjttjjyjjyjtjrjrjyjyyujuyjryjyujjyjyjyjyjyjrjyjyjyjrjj yjyjyjrrjjjjyjyrjyyyjyjyjyyjyjjyjyjyjyyjjyjyjjyyjyjj rjtjjyynjjjyjyjjyyjrjyjjjyjryjyjyjyyjujyyyjy philadelphia jyjyjyjyjujyjjjjyjyjj junk this yjruyyjjyjjj yuyjjyjyyjyuuyjyyjyjyyuyyyy philadelphia jyjyjyjyjujyjjjjyjyjj read philadelphia jyjyjyjyjujyjjjjyjyjj jyyjyjyyjyjyjjyjj january philadelphia jyjyjyjyjujyjjjjyjyjj unturned jyyjyjyyjyjyjjyjj jrjyyjjjyrjjyjyjyjyjtjyjj yjjjjyjtyyjyyjjyjrjryjyjyjjjjyyyjr trjjyyjyyyt yyytjjytujyjytjjyjjjyjjjjytrjtjttjjjyttttjtttytttjtytyj yyjyjtjjtjryjjyjjyjyjyjjjyj jjjjjjyjyjyjjjytjtjyjyy jjjjjjyjyjyjjjytjtjyjyy yjytjyyjjjtttyjyjj.,0,0,0,0,1,0
1983,i am keeping my guns loaded go to hell.,1,1,1,3,1,1
1984,i believe every person that is old enough and able should be able to carry,0,0,0,0,1,0
1985,i\'m a firm believer of our inalienable rights. so no i will not be marching to squash those rights. best of luck,0,0,0,0,1,0
1986,i feel like taking my [number blanked]nd amendment away is worth staying home for. it\'s is pro globalist for citizens not to own guns.,0,0,0,0,1,0
1987,i\'m not [NAME] please stop messaging me.,0,0,0,0,1,0
1988,https://youtu.be/e-fckbo[number blanked]y.,0,1,0,1,0,0
1989,i have mommy duties but i will be there in spirit,0,0,0,0,1,0
1990,see monday\'s class starts at [number blanked]pm.,0,0,0,0,1,0
1991,this is not [NAME]anna,0,0,0,0,1,0
1992,this is not [NAME] \' s number it\'s her mom\'s. please no more messages. thank you.,0,0,0,0,1,0
1993,hello [NAME].,0,0,0,0,1,0
1994,planning on lancaster pa.,0,0,0,0,1,0
1995,yes! marching in melbourne florida!,0,0,0,0,1,0
1996,this is not [NAME]\'s telephone number.,0,0,0,0,1,0
1997,my daughter went to dc for the march. unfortunately i am out of town tomorrow but i support your cause,0,0,0,0,1,0
1998,yes where and when you need me to be at i\'ll be there...,0,0,0,0,1,0
1999,i can\'t make it „∞Â∏Îú‚≠,0,0,0,0,1,0
2000,wish i could!!! have medical issues but will watch tv tomorrow & hope it is a very successful & meaningful day for all.,0,0,0,0,1,0
2001,i\'m walking with the youth from our church. thank you for reaching out.,0,0,0,0,1,0
2002,no thank u.,0,0,0,0,1,0
2003,no. wrong number. remove me from this list.,0,0,1,1,0,0
2004,did [NAME] give you my number.,0,0,0,0,1,0
2005,i\'d like to know how you got my personal number.,0,0,0,0,1,0
2006,i wish i could but i\'m volunteering with the french film festival this weekend. good luck!,0,0,0,0,1,0
2007,i had already planned on attending,0,0,0,0,1,0
2008,please take me off whatever list this is,0,0,0,0,1,0
2009,no. you cannot. i think this march is wrong. why don\'t you all start a march for mental health awareness i think that would be more productive.,0,0,1,1,0,0
2010,it\'s not the guns!! its you n friends have to read [number blanked]nd amendment .go to a real school n slop all the pc!,1,0,1,2,0,1
2011,i am pro guns and do not [NAME]el our right should be taken away. i am pro strictor process for obtaining a weapon but do not [NAME]e away my well earned privilege,0,0,0,0,1,0
2012,yes „∞Â∏‚Äô‚™,0,0,0,0,1,0
2013,sorry. i am hosting coffee with cops at my church tomorrow.,0,0,0,0,1,0
2014,nope. how did you get my number? protest for personal freedoms and accountability. protest the overprescription of psychotropic drugs(a factor in far more mass killings than any given type of weapon) or the cover up of the serious side effects of them such as homicidal and violent tendencies. protest the recently passed overinflated omnibus budget or anymore government spending altogether since it will destroy this country faster than any ar-[number blanked] which is neither a military weapon or assault rifle(ar-[number blanked] stands for armalite rifle design number [number blanked]). i understand this is probably a computerized text but i\'ll reply in hopes that someone sees it and thinks for themself enough to do real unbiased research on these topics. good day to you and enjoy your right peaceful protest.,0,0,0,0,1,0
2015,please remove me from your mailing list.,0,0,0,0,1,0
2016,no i love guns,0,0,0,0,1,0
2017,no. i support the [number blanked]nd amendment.,0,0,0,0,1,0
2018,u have wrong person.,0,0,0,0,1,0
2019,already am.,0,0,0,0,1,0
2020,not,0,0,0,0,1,0
2021,what is your name,0,0,0,0,1,0
2022,this is not [NAME] take this # off ur call list.,0,0,1,1,0,0
2023,ha! no. wrong person.,0,0,1,1,0,0
2024,please take me off your list.,0,0,0,0,1,0
2025,i longer want text messages from [organization omitted],0,0,0,0,1,0
2026,i\'m not [NAME]zzy,0,0,0,0,1,0
2027,how did you receive this number and my name?,0,0,0,0,1,0
2028,my name isn\'t spelt like a breakfast food do not contact this number again... and no.,0,0,1,1,0,0
2029,this is not isamal.,0,0,0,0,1,0
2030,hell no!,0,0,1,1,0,0
2031,thank you for volunteering this is an important issue!! will look for a local demonstration thx.,0,0,0,0,1,0
2032,stop message i own [number blanked] gun and not interested gun are kill people it people killing people. and parnets need to keep there stuff locked up bullet in one place and gun in another this wouldn\'t happen.,0,0,1,1,0,0
2033,i will be attending the march in benicia ca and wearing my march t-shirt.,0,0,0,0,1,0
2034,do not contact me again,0,0,1,1,0,0
2035,how the heck did you get my number?,0,0,0,0,1,0
2036,this isn\'t [NAME]... but now you\'re worried about gun safety? where\'s your organizations march for the thousands of lives that are taken daily due to drugs and [NAME] violence? wheres your march to help those get help for mental illness? where\'s the march for more teens being more likely to be killed texting and driving or even by alcohol than gun violence.. sure i\'ll march if i can march and open carry at the same time and prove guns aren\'t the problem..,0,0,1,1,0,0
2037,heck no.,0,0,1,1,0,0
2038,sorry i think you have the wrong number i\'m not [NAME].,0,0,0,0,1,0
2039,yes! i\'ll be at the one in athens!,0,0,0,0,1,0
2040,fuck off i like my [number blanked]nd amendment the way it is „∞Â∏‚Äì‚Ä¢„∞Â∏‚è‚ª,1,1,1,3,1,1
2041,i am in heaven. i will keep you in prayer.,0,0,0,0,1,0
2042,i am marching.,0,0,0,0,1,0
2043,this is no longer her. this is a business phone number now.,0,0,0,0,1,0
2044,that is the plan.,0,0,0,0,1,0
2045,([number blanked]/[number blanked]) legislation from our elected officials. find a local march for our lives here: http://nxtgn.us/dkh - can we count on you to join us at the march?,0,0,0,0,1,0
2046,definitely!,0,0,0,0,1,0
2047,no i have to work saturday. [number blanked]pm to [number blanked] pm.,0,0,0,0,1,0
2048,do not text me again.,0,0,1,1,0,0
2049,i will be rallying in simi valley in front of [NAME] knights office. thank you for all you do!,0,0,0,0,1,0
