text,gt_protest_type
"Students and faculty collected outside Geisel Library to demonstrate against the executive order President Trump issued on March 6 revising restrictions that he placed on migration from several majority-Muslim countries in January. The protesters met at the Silent Tree, where they gathered in a circle and listened to speeches.\n\nThroughout the demonstration, students and faculty intermittently chanted phrases like “no ban, no wall”, “this is what democracy looks like” and “from Palestine to Mexico, these border walls have got to go.”\n\nAbout half an hour into the protest, a few counter-protesters wearing Trump shirts arrived, drawing jeers from the crowd and prompting several speeches both advocating for tolerance of opposing views and condemning their beliefs.\n\nA few of the protesters joined hands an hour into the protest and started dancing in a circle to the tune of “no ban, no wall” chants. Muir college senior Hamoun Dolatshahi, a protest organizer who also led the UCSD demonstration against the first executive order, thanked all the participants and pronounced and emphatic “Fuck Donald Trump” to conclude the protest.\n\nReferred to as the “Muslim Ban”, President Trump’s initial executive order issued Jan. 27 prohibited citizens from Iraq, Syria, Iran, Libya, Somalia, Sudan and Yemen from entering the United States for at least 90 days. It additionally suspended refugee admissions for the following four months in order to allow for application reviews, which were supposed to prioritize Christian refugees over Muslims, and blocked the entry of Syrian refugees entirely.\n\nAfter facing legal setbacks in the courts and heavy criticism, the Trump administration recently released an updated executive order that eliminated Iraqi nationals from the list of banned citizens and removed the language prioritizing Christians and prohibiting Syrian refugees. The updated order also made citizens of the six barred countries who are either U.S. legal permanent residents or visa-holders exempt from the ban. Had a Hawaii federal judge not partially blocked the new Muslim Ban yesterday afternoon, the entire executive order would have gone into effect today.\n\nDolatshahi explained to the UCSD Guardian that he believes it is important to protest the newer version of the Muslim Ban because while President Trump has changed some of the provisions of the executive order, it still discriminates against Muslims.\n\n“This technical stuff has changed, but it does not change the message behind the ban, which is that Muslims are dangerous and they should be regulated and monitored because of being Muslim,” Dolatshahi said. “It is obvious that these countries who have been included in this list are not a threat to the United States in any way. Nobody from those countries has been accused of an act of terrorism toward any citizen of the United States. It is becoming this issue of criminalizing the Muslim body and thinking of us as suspects until proven innocent. For me it is important to go on and say that this ban is still racist, this ban is still Islamophobic. This is why we are having the protest.”\n\nNadah, an Earl Warren College junior who requested to keep her last name private, told the UCSD Guardian that she attended the protest to combat the passive acceptance of discriminatory policies.\n\n“I was working with Hamoun originally on the first protest, and I feel like people have become desensitized to the issues and it has been normalized,” Nadah said. “We need to make sure that we are speaking out on these issues.”\n\nThurgood Marshall College junior Brianna Pennée echoed Nadah’s statement, saying that she came to the demonstration to show support.\n\n“I think it’s kind of obvious that UCSD is an apathetic campus in every sense of the word except academic,” Pennée said. “I am here to counter that, to take up physical space and here to resist this deep racism and Trump and his campaign.”\n\nDolatshahi noted that as long as President Trump continues to issue policies that are discriminatory toward Muslims, “it is really important to show opposition, to show resistance to such policies.”\n\nAs with the first iteration of the Muslim Ban, protests against the second executive order have occurred nationwide in places such as airports.\n\nAdditional reporting by Marcus Thuillier.",PROTEST
"NEW HAVEN, Conn. (WTNH) — Protesters gathered at the New Haven City Hall near the New Haven Green for the second weekend in a row, continuing to call for racial justice and an end to police brutality Saturday afternoon.\n\nThis comes after the death of George Floyd in Minneapolis on May 25 which has sparked a series of protests across the nation and the world.\n\nAlong with a fleet of cars, hundreds of protesters marched on the streets of New Haven and around the Town Green. Then, they kneeled in silence with their fists up for 8 minutes and 46 seconds, the amount of time former Minneapolis Police Officer Derek Chauvin took a knee to the neck of Floyd.\n\nOn Friday, hundreds of people rallied in the Elm City to spread a message of love to one another in the wake of Floyd’s death.\n\nSaturday afternoon’s protest was also in honor of Mubarak Soulemane, a 19-year-old man who was shot and killed by police in West Haven earlier this year.\n\nHe was shot and killed by Connecticut State Trooper Brian North after police say he carjacked a woman in Norwalk. Police chased him down I-95 all the way into West Haven, catching up with him when he got off the highway and drove into traffic.\n\nPolice bodycam footage showed Trooper North approaching the car — shooting and killing Mubarak. He fired seven times.\n\nThat incident prompted an outcry from the public who believed Mubarak did not have to die. Those feelings were still ringing true at the protest Saturday.\n\nMurbarak’s mother, Omo Mohammed, told News 8 she wants justice for her son.\n\n“State Trooper Brian North has to be held accountable for killing my son,” she said.\n\nThe family attorney told News 8 the investigation is still ongoing. It was slowed down because of the coronavirus pandemic. The Soulemane family is seeking $10 million and for Trooper North to face jail time.",PROTEST
"Sign up for our COVID-19 newsletter to stay up-to-date on the latest coronavirus news throughout New York City\n\nCouncilman Jumaane Williams (D-Brooklyn) rallied with tenants and housing advocates to demand Gov. Andrew Cuomo prioritize housing in the state budget outside his office located at 633 Third Ave. on Tuesday, March 27, 2018.\n\nTenants and housing advocates demanded Gov. Andrew Cuomo provide at least $1 billion for housing in the state budget, as they delivered petitions to his office in midtown Manhattan Tuesday.\n\nChanting “Cuomo, Cuomo, you can’t hide, we can see your greedy side,” and “Fight, fight, fight, housing is a human right” on the sidewalk outside 633 Third Ave., dozens of protesters demanded Cuomo strengthen rent laws and expand funding for public housing across New York.\n\nCouncilman Jumaane Williams (D-Brooklyn), who said the governor has favored property owners and developers over residents, rallied the crowd into chanting “No more status quo-mo.”\n\nReading aloud to the crowd a list of demands, tenant advocate Delsenia Glover asked Cuomo to protect tenants against harassment from landlords, expand housing court across the state, fully fund public housing authorities like NYCHA, and consider the so-called millionaires’ tax for addressing the state’s housing crisis.\n\n\No more status Cuomo,\"" @JumaaneWilliams chants with tenants and advocates outside @NYGovCuomo 's Manhattan office, where they are rallying for stronger rent laws and more funding for NYCHA in the state budget pic.twitter.com/fS7YFKKBnL — Rajvi Desai (@rajviedesai) March 27, 2018\n\n“We saw Gov. Cuomo standing in a housing project a couple of weeks ago complaining about the conditions without fessing up to the fact that he is responsible for those conditions,” she said, referring to Cuomo’s visits to NYCHA developments this month.\n\nNew York City’s public housing, which has garnered infamy for its rodent infestations, mold, and heating and hot water outages, is in dire need of funds, the advocates said. They asked Cuomo to allot $1 billion toward NYCHA repairs in the state budget, which needs to be passed by April 1.\n\nDuring a visit to NYCHA’s Forest Houses in the Bronx on March 22, Cuomo said that he would delay signing the state budget without a plan to make repairs in NYCHA developments. He blamed Mayor Bill de Blasio’s administration for the troubled state of NYCHA housing, and reiterated the need to hire an independent contractor for repairs to avoid the “bureaucracy.”\n\nThe de Blasio administration has accused Cuomo of not delivering on his promise of $300 million in funds for NYCHA, a majority of which has not been received by the city, according to Alicia Glen, the mayor’s deputy for housing and economic development.\n\nIn response to the back and forth between both politicians, NYCHA resident Agnes Rivera, of Community Voices Heard, said, “We are not your tool nor your game piece for you and the mayor. Cut it.”\n\n\""Cuomo, Cuomo, you can't hide. We can see your greedy side,\"" housing advocates and tenants chant outside @NYGovCuomo 's office in Manhattan, where they will deliver thousands of petitions asking Cuomo to prioritize housing in state budget. pic.twitter.com/WHdCvT7o6s — Rajvi Desai (@rajviedesai) March 27, 2018\n\nRivera, who said that her home in Senator Robert F. Wagner Houses in East Harlem is riddled with lead and asbestos, berated Cuomo for using tenants in a time when he “needs to impress,” referring to the gubernatorial race. Education activist and actress Cynthia Nixon is challenging Cuomo for the Democratic nomination for governor.\n\n“Governor Cuomo truly wants to outdo the mayor,” she said. “Not on our backs. Our families are not toys.”\n\nWilliams, who called Albany a “gubernatorial mansion” that has completely failed tenants, augured the possibility of a change in leadership.\n\n“You tenants will have a choice in the upcoming elections,” he said. “We do not need to support someone who is not supporting us.\n\n“We have choices now.”""",PROTEST
"PROVIDENCE, R.I. — More than 70 women rallied at the Rhode Island State House on Thursday for the election of more women to top state offices, including the male-dominated state legislature, to shift the balance of power.\n\n\Wow. Can you feel the energy?'' said Rep. Deborah Ruggiero, D-Jamestown, to the sea of women, dressed in shades of pink, days before the September 12 primary in a year that is seeing record numbers of women running for office across the country, including Rhode Island.\n\n\""Women have the most to gain in this election, and they also have the most to lose in this election,” said Rep. Teresa Tanzi, D-South Kingstown.\n\nTanzi, among the first to go public with her own #MeToo account of harassment by a high-ranked legislator, was placed in charge of a commission studying Rhode Island's harassment laws, only to see its recommendations left by the wayside. All of them.\n\n\""Why do we have a pink wave?'' her House colleague Lauren Carson, D-Newport, asked rhetorically. \""We have a pink wave because women want a visceral shift in the way politics is being managed in this country. \""\n\n(Side note: House Speaker Democrat Nicholas Mattiello — and a leadership PAC he controls — each gave $1,000 in mid-August to Michael Earnheart, the ex-Republican Trump voter challenging female progressive Moira Walsh, a Democrat, in Wednesday's primary, for the Providence House seat she currently holds, according to a filing Wednesday with the state Board of Elections.)\n\nAt the highest levels of politics in Rhode Island, women are outnumbered. There are 23 women in the 75-member state House of Representatives, and 13 women in the 38-member Senate, as well as Gov. Gina Raimondo and Secretary of State Nellie Gorbea.\n\nAsked what difference more women might make, Rep. Lauren Carson, citing a study done by the Center for American Women in Politics at Rutgers University, said to applause: \""Men are in it because of their egos and because they like the power. And it's women that actually want to get things done.\n\n\""I think that it's been widely documented in a variety of research papers that women govern differently than men. They are more collaborative,'' she said. \""They are more willing to reach across the aisle ... They are generally more willing to compromise on their bills.... The women understand they need to take small steps. They stay focused on their their goals.\""\n\nAnd winning office is only part of the battle.\n\n\""As policy makers up here with my colleagues, we face many challenges being elected in a system that is largely dominated by men,'' she said, citing another study out of the University of Virginia that found \""on the issues of health, housing and education, those bills that are put in by women ... do not get the same traction that the same bills put in by men get.\""\n\n\""And that is something that we have to change,'' said Carson.\n\nOne by one her colleagues cited bills important to one or more of the Democratic women in the legislature, that were left by the wayside when this year's legislative session ended in June, including bills to enshrine the protections of the landmark abortion-rights decision known as Roe v. Wade in state law, encourage pay-equity between male and female workers and extend Rhode Island's seven-year statute of limitations for filing lawsuits against priests and others who sexually abuse children. (Much of the testimony at the two legislative hearings this past winter came from adults who had been abused as children by priests.)\n\n\""When it came to a bill that would have extended the statute of limitations on sexual assault, especially in light of what's going on right now in Pennsylvania throughout the state, that is what will happen when there are more women in office,\"" Tanzi said.\n\nAs the chairwoman of a special commission created in the wake of the #MeToo movement to look into the adequacy of Rhode Island's anti-harassment laws, Tanzi once again voiced her disappointment that the state's legislative leaders would not put any one of the bills in the package her panel recommended to a vote.\n\n\""We were told there was not enough time left in the year to review these,'' said Tanzi, who in recounting what happened to the New York Times this summer, said, \""It really to me felt as though it were just a dog-and-pony show.\""\n\nReps. Deborah Ruggiero, Katherine Kazerian and Sen. Ana Quezada also spoke. Raimondo, the state's first female governor, arrived to chants of \""Gina, Gina.\"" Secretary of State Nellie Gorbea talked about her own path to elected office.\n\nIf reelected, Raimondo — running for a second 4-year term in the face of an aggressive primary challenge by former Secretary of State Matt Brown — promised to renew her push for passage of a law that codifies Roe v. Wade, \""continue to stand up against the president'' and push for \""responsible and effective gun-safety laws.\""\n\n\""There is not a mother or father out there who wasn't scared yesterday,'' she said of the 15-year-old shot to death outside a Providence school on Wednesday. \""What did you all do? I called home right away: 'are the kids home safe?'\""\n\nShifting back to her campaign voice, she said: \""I am super fired up for a big get-out-the vote weekend. We made history in 2014. Let's do it again.\""""",RALLY
"Unlike the combative pro- and anti-Trump rallies at the R.I. State House on Saturday, the Rise Up RI rally at Providence's Roger Williams Memorial National Park featured speeches about diversity and inclusion, human rights and empowerment.\n\nPROVIDENCE, R.I. — Up on Smith Hill, hundreds of supporters and protesters of President Donald Trump clashed in a cacophony of noise, music and chanting at the State House, separated by a line of Providence police officers and state troopers.\n\nDown the hill, at the Rise Up Rhode Island Rally in Roger Williams Memorial National Park, it was a far different scene — a crowd of hundreds, yet largely peaceful and respectful, listening to speeches about diversity and inclusion, human rights and empowerment. Organized by the Rhode Island chapter of the Women's March Network, the rally celebrated Women's History Month, while focused on the future.\n\nThe presidential election \was such a wake-up call,\"" said organizer Shanna Wells. A longtime feminist and activist, Wells said, she believed they were making progress, until the election. \""We know the arc of the moral universe is long and bends toward justice, but how long do we have to wait?\""\n\nThe defeat of the American Health Care Act on Friday left people in the crowd feeling hopeful. That was a victory, said Rebecca Kislak, of Rhode Island National Organization for Women, but staying organized is \""for the long haul.\""\n\n\""We need to work together in coalition,\"" Kislak said. \""Let's listen to each other and build a stronger movement for the years [ahead]. This is the work to build the world we want to live in.\""\n\nThe sponsors included the McAuley House, R.I. Council for the Advancement for Muslims, Women's Fund of Rhode Island, Resist Hate Rhode Island, Rhode Island Working Families, RIPTA Rider Alliance and sex worker organization COYOTE RI. Musician Becky Chace led the crowd in a sing-along of a song for the occasion: \""I can't keep quiet.\""\n\nUnlike the Make America Great Again rally, the crowd here was diverse, aside from a multitude of bright pink \""pussy hats.\""\n\nLike Emily Lamphier, a student at the University of Rhode Island, wearing the hat, a Nasty Woman button and carrying a \""Nevertheless, She Persisted\"" handmade sign. This was her first-ever political rally, and she said she wanted to stand up for everything — women's rights, gay and transgender rights, health care — adding, \""I can't keep quiet.\""\n\nLydia Ratti, 20, of Exeter, said she'd followed her first election with political action. She and her mother, Laureen, attended the Women's March in Providence on Jan. 21, and then decided to stay involved. Ratti trained in nonviolent protest and became a marshal for this rally.\n\n\""It's my generation's turn to step up to the plate,\"" she said.\n\nHer mother was proud. Laureen Ratti cried the morning after the election. She raised three daughters and believed they'd have different experiences as women than she'd had.\n\nThe election, she said, proved they needed to be involved and fight for their rights.\n\nAlong with the rights of others in the big, diverse crowd.\n\n\""I love the fact that this is about diversity and inclusion,\"" Laureen Ratti said. \""There is not only one way. That's the biggest challenge — how do you listen to everyone?\""\n\n— [EMAIL]\n\n(401) 277-7213\n\nOn Twitter @AmandaMilkovits""",RALLY
"A labor-management relationship that has been the model of the automotive industry is in jeopardy because of a terminal closing.\n\nFiat-Chrysler of America is laying off 88 workers this month and next.\n\nThe United Autoworkers Union isn't giving up without a fight.\n\nDrivers, dispatchers, mechanics will all lose their jobs by the end of February when FCA closes the Toledo terminal on Hagman Road.\n\nBut the union believes the company could have prevented that from happening.\n\nAt a rally in union headquarters on Ashland Ave. Monday, dozens of Jeep workers stood by their president who wanted FCA to know they could not be pushed around.\n\nUAW Local 12 president, Bruce Baumhower, told the workers the company \reverted back to the old ways they did business. I don't think they want us to revert back to the old ways the we did business.\""\n\nBack in October, the union says without consulting the UAW, FCA announced it would close the Toledo Terminal facility.\n\nDrivers from the terminal pick up auto parts made around the region and deliver them to Jeep workers in Toledo who put them in vehicles made here.\n\nBut by closing the terminal, eighty-eight workers. like Cysco Garza, will lose their jobs.\n\nGarza told 13abc reporter Bill Hormann, \""We ran in snow storms. We ran and fetched other material from outside carriers because they wouldn't bring it in. And we kept them running, kept that plant running.\""\n\nThirty-years ago, the plant was threatened. But the union and the company worked out wage concessions and route changes to save the jobs.\n\nThis time, the company says running trucks out of Toledo is not efficient and will close the facility by February 28th.\n\nRichard Rankin, UAW Regional 2B director said, \""We've gotten to the point we're at through cooperation and this isn't our version of cooperation.\""\n\nUnion reps were in Arbor Hills, last week, trying to work out a way to keep the facility open.\n\nBut Monday, 16 more layoffs, and a cooperative relationship between the union and the company seems in jeopardy.\n\nBaumhower says, \""We could get back to the table and find a solution to this like we always have or we can go back to the old way of doing business that we have not done in 30-years.\""\n\nThe union wants to get the company's attention but it cannot strike.\n\nYet there are other very visible ways to fight back and that's coming.\n\nThere are two more rounds of layoffs coming in the next 45 days.\n\nBaumhower explained Wednesday that the union plans to demonstrate outside the North American International Auto Show on Sunday. Union members will fill five buses and head to Detroit around 9:00am on Sunday. They say this isn't a protest or boycott of the auto show. The demonstrators will attend the auto show afterwards.\n\n\""Basically just send a message to FCA that your team up in Auburn Hills has been unreasonable in dealing with what Sergio has called the best workforce he's ever seen,\"" says Baumhower.\n\nBaumhower says this isn't a big fight. He says the union thinks the company needs to discuss why they want to eliminate the fleet.\n\n\""We've met with Chrysler twice now on this issue and both times they've told us the ship has sailed, that it's a done deal, that it's too late. We reminded them that they have an obligation to bargain this with us.\""\n\nBaumhower says the union has requested documents from the company but have not been given any.\n\nFCA spokesperson, Jodi Tinson, sent 13abc this statement from the company, which reads in full: \""FCAUS has been in discussions with the UAW for over two years and will continue to work with the union to find placement opportunities for any impacted employees.\""""",RALLY
"CHICAGO - Student-led rallies around the country on Saturday aimed to show support for gun rights, though their effort drew smaller-than-expected crowds in a bid to counter the well-funded and organized youth gun-control lobby that emerged after the massacre in a Florida high school earlier this year.\n\n\n\nHere in Chicago, people rallied in a corner of Millennium Park. In Los Angeles, protesters yelled \gun rights are human rights\"" as they marched near Pershing Square. In Washington, an American flag billowed against a backdrop of the Capitol as attendees said guns are being used as scapegoats and that society's problems run deeper than firearms.\n\n\n\nStudents who say their views have been silenced in recent months as vocal gun-control advocates have been monopolizing attention used the marches as a way to raise awareness of their fears that hasty solutions could lead to an erosion of the Second Amendment.\n\n\n\nColin FitzSimmons, 13, of Algonquin, Illinois, spoke at the Chicago rally, sounding alarms that liberal gun-control efforts really want to \""to disarm the populace.\"" People held signs reading \""we're not going away\"" and \""take back gun rights.\""\n\n\n\n\""Our generation isn't going to embrace gun control,\"" Colin said, noting that any changes to gun laws need to be carefully considered. \""The devil is in the details.\""\n\n\n\nThe rallies come amid a wave of gun-control activism sparked by the February shooting that killed 17 people at Marjory Stoneman Douglas High School in Parkland, Florida. It led to nationwide marches and backing from large groups and donors.\n\n\n\nOrganizers of Saturday's marches said many conservative students feel as though their views are not being taken into consideration in the debate about school shootings, and the marches on Saturday were planned as a way to show that not all students support gun control.\n\n\n\nPlanning for Saturday's rallies started in April, weeks after gun control rallies took place in Washington and other cities. Some of Saturday's organizers found one another on Instagram and Facebook and decided to speak out against what they saw as an attack on gun ownership. They expected a modest turnout on Saturday, but far fewer people showed up than organizers had hoped.\n\n\n\nIn Chicago, organizers planned for about 125 people, but the rally drew approximately 35. The group gathered in a corner of Millennium Park, not the great lawn, because organizers did not secure a permit and park security forced them to leave.\n\n\n\nEarlier in the morning in the same city, hundreds of anti-gun violence protesters shut down 10 blocks of the Dan Ryan Expressway, one of the busiest interstates in the United States. Their march along the highway was in protest of gun violence and gun-related deaths in Chicago, and the disruption drew widespread attention - and some scorn, from groups including the National Rifle Association.\n\n\n\nThe Second Amendment activists gathered about an hour later.\n\n\n\nKevin Yan, an 18-year-old University of Chicago student, said he is \""an outlier\"" at his school because he is passionate about the Second Amendment. He said he has never owned a gun and has never shot a gun, but he believes gun ownership is \""a critical American tradition\"" and \""really important for self-defense.\""\n\n\n\n\""The media always says the millennial generation has decided it's against gun rights,\"" he said. \""We are here to show that's not true.\""\n\n\n\nIn Palm Beach, Florida, about 100 people were expected to rally at a park; 13 came, including organizer Ashley Johnson, three speakers and the parents of two of the speakers.\n\n\n\nThe event was meant to be a counterpoint to the March for Our Lives rallies that attracted thousands across the country after the February shooting, including at events in Florida.\n\n\n\n\""The goal is to be just as successful as March for Our Lives,\"" Johnson said. \""We want to outdo them.\""\n\n\n\nRalph Curra, 14, who was an eighth grader at Westglades Middle school, which is adjacent to Marjory Stoneman Douglas, spoke at the event. He recalled hearing the screams from next door, and being on lockdown for five hours as the investigation began into the Feb. 14 attack.\n\n\n\nRalph spoke to the small crowd about his experience, and about how it prompted him to research guns and gun violence. He said changes to Florida gun laws enacted after the Parkland shooting are misguided.\n\n\n\n\""Raising the age to buy a gun, all you parents out there, when you send your child to college, don't you want them to be able to protect themselves from criminals?\"" he asked. \""The new laws will leave your child vulnerable to attack in today's dangerous society.\""\n\n\n\nJohnson said she was disappointed in the turnout.\n\n\n\n\""I don't know why more people didn't show up. I think a lot of conservatives are just afraid to show up for public events,\"" she said through tears.\n\n\n\nIn Washington, a few dozen high schoolers, college students and recent graduates came together near the Capitol for the Second Amendment march. American flags and \""Make America Great Again\"" hats dotted the crowd.\n\n\n\nTyler Yzaguirre, president of the Second Amendment Institute, told the gathering that although they were few in number, they would show the left that no one should be afraid to defend their rights.\n\n\n\nOrganizer Morgan Sachs greeted the group and thanked everyone for coming.\n\n\n\n\""The media doesn't seem to like to talk about pro-gun students, they only want to talk about anti-gun rhetoric,\"" she said. \""Our voices are going to be heard now.\""\n\n-- The Washington Post""",RALLY
"Washington — Hundreds rallied Tuesday near the U.S. Supreme Court during arguments in a Michigan case that could decide whether civil rights law shields transgender individuals from workplace discrimination.\n\nWaving blue and yellow equality flags and “Don’t roll back our rights” signs, many rally-goers turned out to support Aimee Stephens of Metro Detroit, who was fired from her job at a Garden City funeral home in 2013 after informing her boss she was transitioning from male to female.\n\nCLOSE Protesters outside the U.S. Supreme Court show support Aimee Stephens of Redford in her employment discrimination case. The Detroit News\n\nThe Gay Men's Chorus of Washington sang the gospel song \We Shall Overcome.\""\n\nOthers, including counter protesters from the Westboro Baptist Church, stood on the fringes singing and holding signs saying, “Sin and Shame, Not Pride” and “Fear God.”\n\n“LGBTQ people deserve to not be discriminated against in the workplace at all and deserve to be their authentic selves in the workplace,” said Nancy Haugh of Leesburg, Virginia, a graduate student at American University.\n\nAdvocates of gay and transgender rights rallied Tuesday, Oct. 8, 2019, morning outside the U.S. Supreme Court ahead of oral arguments in three high-profile cases. (Photo: Melissa Nann Burke)\n\n“Visibility is a huge thing. Showing the numbers and showing people we exist, it's really important.”\n\nPolice had moved the protesters from in front of the High Court steps earlier Tuesday morning to a nearby intersection because of a suspicious bag or package, according to officers on the scene.\n\nBuy Photo Ikeita Cantu Hinojosa, at right, and her wife Carmen Guzman of McLean, Virginia, stand near the Supreme Court on Tuesday ahead of oral arguments in gay and transgender rights cases. The couple is celebrating their 10th wedding anniversary this month. They wanted to protest Tuesday in support of the ‘absolutely fundamental’ right to work and earn a living, Hinojosa said. (Photo: Melissa Nann Burke / The Detroit News)\n\nRally-goers participated in a call and response with a leader with a megaphone:\n\n“No hate ... in my face!”\n\n“What do we want?” she said.\n\n“Justice!” the crowd roared.\n\n“When do we want it?”\n\n“Now!”\n\nAt issue in the Michigan case is whether Title 7 of federal civil rights law, which prohibits workplace discrimination based on sex, applies to discrimination against transgender people.\n\nMore: 'I chose to stand up': Mich. transgender woman takes firing fight to High Court\n\nArguments in another pair of cases Tuesday center on whether the same provision covers discrimination based on sexual orientation.\n\nShakina Nayfack of New York City called Stephens a \""hero\"" for stepping up and taking the case to the High Court.\n\n\""Something as deeply personal to us as our gender identity shouldn't have to be a political movement, but right now, it is,\"" said Nayfack, an actress.\n\n\""People shouldn't be able to fire someone because of their sexual orientation or gender identity or gender expression, and the government has no place to regulate our gender expression.\""\n\nKatherine Fuchs of Washington, D.C., shows support outside the Supreme Court for Michigan's Aimee Stephens, a transgender woman whose workplace bias suit the justices are hearing Tuesday, Oct. 8, 2019. (Photo: Melissa Nann Burke)\n\nMilwaukee native Katherine Fuchs said she doesn't consider herself an activist but felt compelled to show up at the court Tuesday with a sign reading, \""We are all Aimee Stephens.\""\n\n\""I'm outraged that in 2019 this is even a question that the Supreme Court is asking — if employers have a right to discriminate based on sex and gender,\"" said Fuchs, who now lives in Washington.\n\n\""If they can discriminate against Aimee Stephens for being herself, then they can discriminate against anyone else. It's outrageous.\""\n\nJulian Boehm, 17, traveled to Washington from Manhattan to participate in the demonstration outside the court, he said.\n\nBuy Photo Julian Boehm, 17, of New York City came to the Tuesday rally (Oct. 8, 2019) outside of the U.S. Supreme Court. The high school junior said he wanted to make a statement about a court decision that will affect his future. (Photo: Melissa Nann Burke / The Detroit News)\n\n“I came out as queer a few years ago, and this case is something that's gonna affect me pretty significantly further in my life. So I thought that it was important for me to be here and fight for my people,” said Julian, a junior in high school.\n\n“The court is essentially deciding whether I'll be able to get any job that I qualify for and whether my sexuality will come into play, as well, which is a really scary concept for me. As I'm looking at colleges and considering my future options, I would prefer not to also consider what fields would accept gay people.”\n\nStephanie Byers, 56, traveled from Wichita, Kansas, to speak at the rally outside the court as a volunteer for the group GLSEN, which advocates for safe and inclusive K-12 schools for LGBT youth.\n\n\""This decision will have an impact on every person who works in this country as to whether they have a boss who sits down and says, 'You don't meet my standard of masculinity,' or 'You don't meet my standard of femininity, and you will no longer work for me,'\"" said Byers, a retired high school teacher.\n\n\""And there won't be any repercussions to stand up and say, 'No you're being prejudiced against me.'\""\n\[EMAIL]\n\nRead or Share this story: https://www.detroitnews.com/story/news/politics/2019/10/08/transgender-bias-arguments-supreme-court-aimee-stephens-garden-city-funeral-home/3902175002/""",RALLY
"COUNCIL BLUFFS — Republicans who were hoping President Donald Trump would take the fight to the Democrats were not disappointed at his Council Bluffs rally on Tuesday.\n\nTrump struck a confrontational tone at Tuesday’s rally in Council Bluffs, going after Democrats locally and nationally as he promoted ethanol and Republicans up for re-election.\n\nHe offered the same defiant speech that he has in several other political rallies in the lead-up to the Nov. 6 election.\n\n“The Democrats have become too extreme, and they’ve become, frankly, too dangerous to govern,” he said. “They’ve gone wacko.”\n\nAs he repeatedly urged followers to get out and vote, he said, “The only reason to vote Democrat is if you are tired of winning.” He said the midterm elections were about security and prosperity.\n\nSupporters overflowed the 8,000-capacity Mid-America Center, with many standing and others spilling into a parking lot on the south side, where the crowd watched the speech on a jumbo screen. Fans from Nebraska and Iowa and other states had waited hours in the rain and even camped out overnight in order to see the president speak in Council Bluffs.",RALLY
"Buy Photo About three dozen St. George area residents held signs and marched Saturday along Telegraph Street in Washington City in a call for action on climate change. The group represented southwestern Utah as part of the international \Rise for Cliamate\"" movement, which saw marchers hit the streets in cities around the world, from the U.S. to Brazil, from Nigeria to Turkey and India. The rally was called just days before world leaders and climate activists meet in San Francisco for a global climate summit hosted by the United Nations. (Photo: David DeMille/The Spectrum & Daily News)Buy Photo\n\nAbout three dozen St. George-area residents held signs and marched Saturday at one of the area's busiest intersections in a call for action on climate change.\n\nThe group represented southwestern Utah as part of the international \""Rise for Cliamate\"" movement, which saw marchers hit the streets in cities around the world.\n\nBetween 30 and 40 people took part in the two-hour morning march, crossing back and forth at the traffic-heavy intersection at the border of St. George and Washington City where Red Cliffs Drive turns into Telegraph Street and 3050 East transitions into Green Spring Drive.\n\nThe event was tiny compared with larger marches in places like San Francisco, where more than 30,000 people were counted marching in the city center, but attendees said they were inspired to show that there is support for combating climate change even in smaller areas.\n\nA number of motorists honked in support or gave thumbs-up signals to the marchers. Others yelled obscenities or gunned their engines, with a few diesel drivers attempting to \""roll coal\"" and blast smoke at sign holders.\n\nThe rally was called just days before world leaders and climate activists meet in San Francisco for a global climate summit hosted by the United Nations.\n\nSummit organizers say they hope to inspire governments, businesses and individuals to commit to reducing their use of fossil fuels, turn toward clean and renewable forms of energy and take other steps to slow climate change.\n\nFollow David DeMille on Twitter, @SpectrumDeMille.\n\nRead or Share this story: https://www.thespectrum.com/story/news/2018/09/08/some-honk-some-blow-smoke-marchers-call-climate-change-action/1242386002/""",RALLY
