source_id,source_elections,source_speech_id,source_politician,source_date,source_location,source_paragraph,text,source_text_el,gt_criticism_or_agenda
agora_Androulakis_2023_04_23_Trikala_p11,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,11,"And they're not interested in the growth of the Greek economy, but to speculate a little bit more. So we have another plan for that we want all negotiations to be done with transparency criteria over the table, as it would be with the banking system and of course what kind of state we envision not. However, the state that subsidises the oligarchs and they make more profits through the energy crisis than in previous years from the taxes of the Greek people.","Και δεν τους ενδιαφέρει η ανάπτυξη της ελληνικής οικονομίας, αλλά να κερδοσκοπήσουν λίγο περισσότερο. Έχουμε λοιπόν ένα άλλο σχέδιο για αυτό θέλουμε όλες οι διαπραγματεύσεις να γίνουν με κριτήρια διαφάνειας πάνω από το τραπέζι, όπως θα γινόταν και με το τραπεζικό σύστημα και βέβαια τι κράτος οραματιζόμαστε όχι. Πάντως, το κράτος που επιδοτεί τους ολιγάρχες και βγάζουν περισσότερα κέρδη εν διαμέσου της ενεργειακής κρίσης παρά τα προηγούμενα χρόνια από τους φόρους του ελληνικού λαού.",criticism
agora_Androulakis_2023_04_23_Trikala_p12,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,12,"They are the ones today who are caressing Mr Mitsotakis and whose media did not say a word yesterday about the conclusion of the tragedy of Tempi. We did not hear them say and apologise yesterday. Mr Voridis and Mr Georgiades, who said that it was not illegal, said that the transfer of this particular official was illegal, but yesterday the conclusion that was reached not by the judiciary but by the committee appointed by Mr Mitsotakis said that this transfer was illegal. We have not heard any apology because all they care about. It is a show a fake reality to keep their likes at the helm of power.","Αυτοί είναι σήμερα που χαϊδεύουν τον κύριο Μητσοτάκη και που τα μίντια τους δεν είπαν χθες μια κουβέντα για το πόρισμα της τραγωδίας των Τεμπών. Δεν ακούσαμε χθες να πούνε και να ζητήσουν συγγνώμη. Ο κύριος Βορίδης, ο κύριος Γεωργιάδης που έλεγαν ότι δεν είναι παράνομοι, λέει η μετάταξη του συγκεκριμένου υπαλλήλου μα χθες το πόρισμα που έβγαλε όχι η δικαιοσύνη η διορισμένη από τον κύριο Μητσοτάκη Επιτροπή είπε ότι αυτή η μετάταξη ήταν παράνομη. Δεν ακούσαμε κανένα συγνώμη διότι το μόνο που τους ενδιαφέρει. Είναι ένα δείχνουν μια πλαστή πραγματικότητα για να μείνει ο αρεστός τους στο τιμόνι της εξουσίας.",criticism
agora_Androulakis_2023_04_23_Trikala_p13,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,13,"We are here to prevent any such scenario, because the goal of the democratic party is the interest of the many and not the few that the government of New Democracy serves today. We are being asked what we will do post-election, who we will go with and who we will leave. We answer clearly. We will go with the unemployed young person looking for prospects, with our fellow citizens who spend 50% of their income on housing costs, with the part-time worker of €400 and with the pensioner who has had his ESAS cut by Mr Tsipras and cannot earn a month after the fortnight and for this pensioner we are committed to a new ESAS for 350,000 low pensioners.","Είμαστε εδώ για να εμποδίσουμε οποιοδήποτε τέτοιο σενάριο, γιατί ο στόχος της δημοκρατικής παράταξης είναι το συμφέρον των πολλών και όχι των λίγων που υπηρετεί σήμερα η κυβέρνηση της Νέας Δημοκρατίας. Μας ρωτάνε τι θα κάνουμε μετεκλογικά, με ποιον θα πάμε και ποιον θα αφήσουμε. Απαντάμε ξεκάθαρα. Θα πάμε με τον άνεργο με το νέο που ψάχνει προοπτική με τον συμπολίτη μας που δαπανά το 50% του εισοδήματός του για έξοδα στέγασης, με τον μερικώς απασχολούμενο εργαζόμενο των 400 € και με τον συνταξιούχο που του έκοψε ο κύριος Τσίπρας το ΕΚΑΣ και δεν μπορεί να βγάλει το μήνα μετά από το δεκαπενθήμερο και για αυτόν τον συνταξιούχο δεσμευόμαστε για ένα νέο ΕΚΑΣ για 350.000 χαμηλοσυνταξιούχους.",political agenda
agora_Androulakis_2023_04_23_Trikala_p14,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,14,"We will go with the person who took a mortgage for their main house and now their mortgage has doubled with the small and medium-sized businessman whose bank door remains closed, at the same time that Europe from the Recovery Fund gave 11 billion to support these people who cannot get liquidity in the banking system. The new republic gave the first 1.1 billion at 1.2 interest to 67 strong businesses. Without taking a drachma small business. So that is why we are calling for redirection of Recovery Fund loans.","Θα πάμε με αυτόν που πήραν στεγαστικό δάνειο για την κύριά τους κατοικία και τώρα η δόση τους έχει διπλασιαστεί με το μικρομεσαίο επιχειρηματία που η πόρτα της τράπεζας παραμένει κλειστή, την ίδια ώρα που η ενώ η Ευρώπη από το Ταμείο Ανάκαμψης έδωσε 11 δισεκατομμύρια για να στηρίξουμε αυτούς τους ανθρώπους που δεν μπορούν να έχουν ρευστότητα το τραπεζικό σύστημα. Η νέα δημοκρατία έδωσε το πρώτο 1,1 δισεκατομμύριο με 1,2 επιτόκιο σε 67 ισχυρές επιχειρήσεις. Χωρίς να μην πάρει δραχμή μικρομεσαία επιχείρηση. Για αυτό, λοιπόν, ζητάμε ανακατεύθυνση των δανείων του Ταμείου Ανάκαμψης.",political agenda
agora_Androulakis_2023_04_23_Trikala_p15,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,15,"We will go with the woman, the working woman who has no place to leave her child in the morning. As there are not enough nursery places, how are we going to deal with the demographic issue? If we do not support a network of nurseries and pre-school education throughout Greece to bring down the cost of raising your children, it is a priority for the democratic party to address the huge demographic issue.","Θα πάμε με τη γυναίκα, την εργαζόμενη που δεν έχει που να αφήσει το παιδί της το πρωί. Καθώς δεν αρκούν οι θέσεις των παιδικών σταθμών, πώς θα αντιμετωπίσουμε το δημογραφικό θέμα; Εάν δεν στηρίξουμε ένα δίκτυο παιδικών σταθμών και προσχολικής εκπαίδευσης σε όλη την Ελλάδα για να πέσει το κόστος του να μεγαλώνεις τα παιδιά σου είναι προτεραιότητα για τη δημοκρατική παράταξη να αντιμετωπίσουμε το τεράστιο ζήτημα του δημογραφικού.",political agenda
agora_Androulakis_2023_04_23_Trikala_p16,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,16,"And PASOK. How will it use the vote of the Greek people? They ask us again. We do not prejudge the will of the Greek people. We do not set up coalitions on the sidelines and behind the scenes we do not say, like Mr Mitsotakis, that the first Sunday does not count and we will hold more elections until he becomes prime minister. We are not talking about a government of either winners or losers.","Και το ΠΑΣΟΚ. Πώς θα αξιοποιήσει την ψήφο του ελληνικού λαού; Μας Ρωτούν πάλι. Εμείς δεν προδικάζουμε τη βούληση του ελληνικού λαού. Δεν στήνουμε συγκυβερνήσεις στο περιθώριο και στο παρασκήνιο δεν λέμε όπως τον κύριο Μητσοτάκη, ότι πρώτη Κυριακή δεν μετράει και θα κάνουμε και άλλες εκλογές μέχρι να βγει πρωθυπουργός. Εμείς δεν μιλάμε ούτε για την κυβέρνηση των νικητών, ούτε των ηττημένων.",criticism
agora_Androulakis_2023_04_23_Trikala_p17,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,17,"I've never seen it before. Prime Minister. Bringing in the simple proportional representation and then saying he doesn't use the simple proportional representation. If I'm not first, so how does simple proportional representation work? Do you know what all this shows? Their opportunism. In the face of Mitsotakis remaining Prime Minister and Tsipras becoming Prime Minister again, they are not interested in progress or stability. Our priority, therefore, from the first Sunday, is progress and stability, solutions, a programme, positions and a new political ethos.","Δεν έχω ξαναδεί. Πρωθυπουργό. Να φέρνει την απλή αναλογική και μετά να λέει δεν αξιοποιεί την απλή αναλογική. Αν δεν είμαι πρώτο, άρα πώς λειτουργεί απλή αναλογική; Ξέρετε τι δείχνουν όλα αυτά; Τον καιροσκοπισμό τους. Μπροστά στο να μείνει πρωθυπουργός ο Μητσοτάκης και να ξαναγίνει πρωθυπουργός ο Τσίπρας δεν τους ενδιαφέρει ούτε η πρόοδος, ούτε η σταθερότητα. Εμάς λοιπόν, προτεραιότητα είναι από την πρώτη Κυριακή και πρόοδος και σταθερότητα, λύσεις, πρόγραμμα, θέσεις και νέο πολιτικό ήθος.",criticism
agora_Androulakis_2023_04_23_Trikala_p18,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,18,"Friends. I am personally committed to a strong PASOK. That the priority in our negotiations will be the reservoir of 150,000 social housing places, either newly built with Recovery Fund money, as is the case in Spain, Portugal and Italy, or with tax incentives, or incentives for reconstruction in all municipalities of the country. There are hundreds of closed houses at the same time. That your student children in Athens and Thessaloniki cannot find a cheap house, low rent and decent housing and are now doing their applications not on the basis of their ambitions, but on the basis of their pocketbook, grandparents' grandparents and families with 150,000 social housing units, we are giving power to young couples in students so that they can make choices of dignity and not choices of begging. Come together to create a safety net to protect people from private debt. I have said in my previous speeches 120 instalments for the tax office and the National Social Insurance Fund and, of course, when you keep to your arrangement, there can be a reduction in the final amount.","Φίλες και φίλοι. Με ένα ισχυρό ΠΑΣΟΚ δεσμεύομαι προσωπικά. Ότι προτεραιότητα στις διαπραγματεύσεις μας θα είναι η δεξαμενή 150.000 θέσεων κοινωνικών κατοικιών, είτε νεόδμητων με τα κονδύλια του Ταμείου Ανάκαμψης, όπως συμβαίνει στην Ισπανία, στην Πορτογαλία, στην Ιταλία, είτε με φορολογικά κίνητρα, είτε κίνητρα ανακατασκευής σε όλους τους δήμους της χώρας. Υπάρχουν εκατοντάδες κλειστά σπίτια την ίδια ώρα. Που τα παιδιά σας φοιτητές στην Αθήνα και τη Θεσσαλονίκη δεν μπορούν να βρουν φτηνό σπίτι, χαμηλό ενοίκιο και αξιοπρεπή στέγαση και πλέον κάνουν τα μηχανογραφικά τους όχι βάσει των φιλοδοξιών τους, αλλά βάσει της τσέπης, του παππού της γιαγιάς και της οικογένειας με 150.000 κοινωνικές κατοικίες, δίνουμε δύναμη στα νέα ζευγάρια στους φοιτητές, ώστε να μπορούν να κάνουν επιλογές αξιοπρέπειας και όχι επιλογές ζητιανιάς. Να συνεννοηθούμε για τη δημιουργία ενός πλέγματος που θα προστατεύει τους πολίτες από το ιδιωτικό χρέος. Είπα και στις προηγούμενες ομιλίες μου 120 δόσεις για εφορία και ΕΦΚΑ και όταν βέβαια τηρείς τη ρύθμισή σου να μπορεί να υπάρχει μείωση του τελικού ποσού.",political agenda
agora_Androulakis_2023_04_23_Trikala_p19,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,19,"Corresponding universal protection of agricultural property, in order to preserve the productive power of our farmers. Reform of bankruptcy law with an emphasis on the reorganisation and rescue of companies. Establishment of the right of option for borrowers to purchase their loan before it is transferred to funds.","Αντίστοιχη καθολική προστασία της αγροτικής περιουσίας, ώστε να διαφυλάξουμε την παραγωγική δύναμη των αγροτών μας. Αναμόρφωση του πτωχευτικού δικαίου με έμφαση στην εξυγίανση και τη διάσωση των επιχειρήσεων. Καθιέρωση του δικαιώματος προαίρεσης των δανειοληπτών στην αγορά του δανείου τους πριν αυτή μεταβιβαστεί σε funds.",political agenda
agora_Androulakis_2023_04_23_Trikala_p20,1st Elections 2023-05-21,Androulakis_2023_04_23_Trikala,Androulakis,2023-04-23,Trikala,20,"Protecting the borrower of the 80,000 families of the Swiss franc by limiting to 1/3 their liability for their change, the exchange rate change and 2/3 that the interest rate is borne by the banking institution. Limits on the profitability of funds for viable arrangements to borrowers, as they buy loans at 15 and 20% and sell them at 80 and 90. Substantial negotiation with banks and taking measures to eliminate and prevent increase in interest rates on loans to weak households. And, of course, reduce the banks' profit margins for consistent borrowers. I say this because some will say? But there is no moral hazard. There is a moral hazard. For those who became poor, struggled and couldn't stand it. And because we want to give incentives to those who struggled and endured for this, we are saying special arrangements for them as well, so that all Greeks are in a framework of economic justice and fairness and perspective, and not the banks earning billions from the huge difference between the interest rate on deposits and the interest rate on mortgages. When I proposed all this a year ago, the gentlemen on the right called me a populist. When the banks will make 3 weeks before the elections, it is a gift from the Mitsotakis government so far the mockery of the powerful interests that protect the new democracy.","Προστασία του δανειολήπτη των 80.000 οικογενειών του ελβετικού φράγκου με τον περιορισμό στο 1/3 της ευθύνης τους για την αλλαγή τους, τη συναλλαγματική αλλαγή ισοτιμίας και 2/3 το να βαραίνει το επιτόκιο το τραπεζικό ίδρυμα. Όρια στην κερδοφορία των funds για βιώσιμες ρυθμίσεις προς τους δανειολήπτες, καθώς αγοράζουν τα δάνεια 15 και 20% και τα πωλούν στο 80 και στο 90. Ουσιαστική διαπραγμάτευση με τις τράπεζες και λήψη μέτρων για την απάλειψη και αποτροπή αύξησης των επιτοκίων των δανείων των αδύναμων νοικοκυριών. Και βέβαια μείωση των περιθωρίων κέρδους των τραπεζών για τους συνεπείς δανειολήπτες. Το λέω αυτό γιατί θα πούνε κάποιοι; Μα δεν υπάρχει ηθικός κίνδυνος. Ηθικός κίνδυνος υπάρχει. Για αυτούς που φτωχοποιήθηκαν, αγωνίστηκαν και δεν άντεξαν. Και επειδή θέλουμε να δώσουμε κίνητρα και σε αυτούς που αγωνίστηκαν και άντεξαν για αυτό, λέμε ειδικές ρυθμίσεις και για αυτούς ώστε να είναι όλοι οι Έλληνες σε ένα πλαίσιο δικαιοσύνης οικονομικής δικαιοσύνης και προοπτικής και όχι οι τράπεζες να κερδίζουν δισεκατομμύρια από την τεράστια διαφορά μεταξύ επιτοκίου καταθέσεων και επιτοκίου στεγαστικών δανείων. Όταν τα πρότεινα όλα αυτά πριν ένα χρόνο, οι κύριοι της δεξιάς με έλεγαν λαϊκιστή. Όταν οι τράπεζες θα κάνουν 3 βδομάδες πριν από τις εκλογές, είναι δώρο της κυβέρνησης Μητσοτάκη ως εδώ ο εμπαιγμός των ισχυρών συμφερόντων που προστατεύουν τη νέα δημοκρατία.",political agenda
